cpx_gene,pls_metabolite,VECPAC_r,VECPAC_p,VECPAC_n,DSS_r,DSS_p,DSS_n,LPS_r,LPS_p,LPS_n,Pooled_r,Pooled_p,Pooled_n,r Count,Consistent,Sign,Pooled FDR
ENSMUSG00000016487-P,"2,5-Dimethoxybenzonitrile",1.0,0.0,3,0.5,0.6666666666666667,3,0.1428571428571428,0.7871720116618075,6,0.4448343073948499,0.1473386987123887,12,3,True,+,0.41475707862613065
ENSMUSG00000028057-P,"2,5-Dimethoxybenzonitrile",-1.0,0.0,3,-1.0,0.0,3,-0.6571428571428573,0.1561749271137023,6,-0.80910807093079,0.0014347403699364,12,3,True,-,0.15269407095272192
ENSMUSG00000042745-P,"2,5-Dimethoxybenzonitrile",1.0,0.0,3,0.5,0.6666666666666667,3,0.6,0.2079999999999998,6,0.7740817475138726,0.0031266563739204,12,3,True,+,0.1760551462064087
ENSMUSG00000064340-P,"2,5-Dimethoxybenzonitrile",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4285714285714286,0.3965014577259474,6,-0.3047290137271806,0.3355078216764541,12,3,True,-,0.5560233803955449
ENSMUSG00000022568-P,"2,5-Dimethoxybenzonitrile",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4857142857142857,0.3287230320699709,6,-0.2101579405015038,0.512085328993753,12,3,True,-,0.675020797113233
ENSMUSG00000050199-P,"2,5-Dimethoxybenzonitrile",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.6571428571428573,0.1561749271137023,6,0.3152369107522558,0.3182449980182202,12,3,True,+,0.544213478346226
ENSMUSG00000057440-P,"2,5-Dimethoxybenzonitrile",0.5,0.6666666666666667,3,1.0,0.0,3,0.1428571428571428,0.7871720116618075,6,0.1050789702507519,0.7451766219125175,12,3,True,+,0.8267891611443313
ENSMUSG00000085184-P,"2,5-Dimethoxybenzonitrile",-0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,-0.151794185179729,0.7740575031656567,6,-0.4991395405909432,0.0985261543835699,12,3,True,-,0.368089673715303
ENSMUSG00000074480-P,"2,5-Dimethoxybenzonitrile",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.2571428571428572,0.6227871720116618,6,-0.5604211746706771,0.0580535496581407,12,3,True,-,0.3206741110177699
ENSMUSG00000078201-P,"2,5-Dimethoxybenzonitrile",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.1428571428571428,0.7871720116618075,6,-0.3467606018274814,0.2694793884630331,12,3,True,-,0.5087671366477517
ENSMUSG00000018707-P,"2,5-Dimethoxybenzonitrile",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.3714285714285715,0.4684781341107871,6,-0.6199659244794364,0.0315202260794163,12,3,True,-,0.28007957872422895
ENSMUSG00000026547-P,"2,5-Dimethoxybenzonitrile",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.7714285714285715,0.0723965014577259,6,-0.5288974835954515,0.0770523903726765,12,3,True,-,0.34225676856038256
ENSMUSG00000026527-P,"2,5-Dimethoxybenzonitrile",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.1428571428571428,0.7871720116618075,6,-0.3929824561403509,0.206330444581084,12,3,True,-,0.4602033744541685
ENSMUSG00000017314-P,"2,5-Dimethoxybenzonitrile",-1.0,0.0,3,-1.0,0.0,3,-0.6571428571428573,0.1561749271137023,6,-0.8196159679558652,0.0011015500296681,12,3,True,-,0.15269407095272192
ENSMUSG00000093606-P,"2,5-Dimethoxybenzonitrile",,,3,-1.0,0.0,3,-0.0285714285714285,0.9571545189504372,6,-0.2228450780419573,0.4863191355159214,12,2,True,-,0.660014041797454
ENSMUSG00000041685-P,"2,5-Dimethoxybenzonitrile",0.5,0.6666666666666667,3,1.0,0.0,3,0.2,0.704,6,0.4098079839779326,0.1858244908440448,12,3,True,+,0.4444315467547925
ENSMUSG00000102664-P,"2,5-Dimethoxybenzonitrile",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.7714285714285715,0.0723965014577259,6,-0.8631578947368421,0.0002989771998714,12,3,True,-,0.1163578225813232
ENSMUSG00000022774-P,"2,5-Dimethoxybenzonitrile",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4285714285714286,0.3965014577259474,6,-0.0350263234169173,0.9139432528752413,12,3,True,-,0.9388072159580816
ENSMUSG00000009013-P,"2,5-Dimethoxybenzonitrile",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.3714285714285715,0.4684781341107871,6,0.7110343653634216,0.0095287611676986,12,3,True,+,0.214070872707488
ENSMUSG00000026315-P,"2,5-Dimethoxybenzonitrile",0.5,0.6666666666666667,3,1.0,0.0,3,0.4857142857142857,0.3287230320699709,6,0.2276711022099625,0.4766758243984985,12,3,True,+,0.6515149497709405
ENSMUSG00000020330-P,"2,5-Dimethoxybenzonitrile",,,3,-1.0,0.0,3,-0.6667366910003157,0.1480897994403527,6,-0.3271513842824534,0.299277186771598,12,2,True,-,0.5314429202984623
ENSMUSG00000037408-P,"2,5-Dimethoxybenzonitrile",1.0,0.0,3,1.0,0.0,3,0.0857142857142857,0.8717434402332361,6,0.5709290716957522,0.0525235554822043,12,3,True,+,0.3148923853129088
ENSMUSG00000055022-P,"2,5-Dimethoxybenzonitrile",0.5,0.6666666666666667,3,1.0,0.0,3,0.3714285714285715,0.4684781341107871,6,0.0735552791755263,0.8202845257024424,12,3,True,+,0.8773876346566137
ENSMUSG00000045098-P,"2,5-Dimethoxybenzonitrile",-0.5,0.6666666666666667,3,-1.0,0.0,3,-1.0,0.0,6,-0.4938711601785341,0.1027051833464725,12,3,True,-,0.370711815388976
ENSMUSG00000030557-P,"2,5-Dimethoxybenzonitrile",1.0,0.0,3,0.5,0.6666666666666667,3,0.0857142857142857,0.8717434402332361,6,0.5884422334042109,0.044144774219063,12,3,True,+,0.3025514592394305
ENSMUSG00000021583-P,"2,5-Dimethoxybenzonitrile",-1.0,0.0,3,-1.0,0.0,3,-0.3714285714285715,0.4684781341107871,6,-0.7075317330217298,0.0100543554551854,12,3,True,-,0.21416717423957363
ENSMUSG00000021990-P,"2,5-Dimethoxybenzonitrile",-1.0,0.0,3,-1.0,0.0,3,-0.0857142857142857,0.8717434402332361,6,-0.5429080129622184,0.0681500850864123,12,3,True,-,0.3333358708323446
ENSMUSG00000044617-P,"2,5-Dimethoxybenzonitrile",,,3,-1.0,0.0,3,-0.6,0.2079999999999998,6,-0.522348862930348,0.0814736341095708,12,2,True,-,0.34906543228618275
ENSMUSG00000032796-P,"2,5-Dimethoxybenzonitrile",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.8285714285714287,0.0415626822157433,6,0.535902748278835,0.0725074830303382,12,3,True,+,0.33862700633592185
ENSMUSG00000049670-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-1.0,0.0,3,-0.3142857142857143,0.5440932944606414,6,-0.6865159389715795,0.0136735522412891,12,3,True,-,0.2314510696077268
ENSMUSG00000044224-P,"2,5-Dimethoxyphenol",1.0,0.0,3,1.0,0.0,3,0.6,0.2079999999999998,6,0.6549922478963537,0.0207937091260825,12,3,True,+,0.2543690151322481
ENSMUSG00000030216-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.8285714285714287,0.0415626822157433,6,0.6409817185295869,0.0247000382613214,12,3,True,+,0.2661556511562637
ENSMUSG00000068284-P,"2,5-Dimethoxyphenol",1.0,0.0,3,0.5,0.6666666666666667,3,0.5428571428571429,0.2657026239067055,6,0.7145369977051133,0.0090239251394425,12,3,True,+,0.21010132331991138
ENSMUSG00000094002-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-0.8660254037844387,0.3333333333333332,3,-0.6087595874350709,0.1996601894603625,6,-0.3486647036677158,0.2666808215660315,12,3,True,-,0.5066246446069465
ENSMUSG00000031916-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.2571428571428572,0.6227871720116618,6,-0.4658501014450003,0.1269190767341067,12,3,True,-,0.39606214834634335
ENSMUSG00000022781-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.4285714285714286,0.3965014577259474,6,0.5499132776456018,0.0639766697540814,12,3,True,+,0.328875529863852
ENSMUSG00000030060-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.4857142857142857,0.3287230320699709,6,-0.7110343653634216,0.0095287611676986,12,3,True,-,0.214070872707488
ENSMUSG00000024941-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.0857142857142857,0.8717434402332361,6,-0.287215852018722,0.3653744519387,12,3,True,-,0.5757170587949294
ENSMUSG00000070348-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.3714285714285715,0.4684781341107871,6,0.4938711601785341,0.1027051833464725,12,3,True,+,0.370711815388976
ENSMUSG00000050910-P,"2,5-Dimethoxyphenol",1.0,0.0,3,1.0,0.0,3,0.0285714285714285,0.9571545189504372,6,0.1716289847428948,0.5937868060168403,12,3,True,+,0.7277866752640024
ENSMUSG00000058756-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.1428571428571428,0.7871720116618075,6,-0.2802105873353385,0.3776981560766677,12,3,True,-,0.5853856909294295
ENSMUSG00000033948-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,1.0,0.0,3,0.0285714285714285,0.9571545189504372,6,0.5814369687208274,0.0473735961718798,12,3,True,+,0.3071353335350502
ENSMUSG00000106032-P,"2,5-Dimethoxyphenol",-0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,-0.8285714285714287,0.0415626822157433,6,-0.7416284197236341,0.0057637580221162,12,3,True,-,0.19278950241529638
ENSMUSG00000026603-P,"2,5-Dimethoxyphenol",1.0,0.0,3,0.5,0.6666666666666667,3,0.0285714285714285,0.9571545189504372,6,0.2977237490437971,0.3472914609278877,12,3,True,+,0.5640005369192587
ENSMUSG00000033808-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.0857142857142857,0.8717434402332361,6,-0.6725054096048124,0.0165692907131667,12,3,True,-,0.23879854047573384
ENSMUSG00000005580-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.3142857142857143,0.5440932944606414,6,0.3292474401190227,0.2960074116283159,12,3,True,+,0.5279789949010418
ENSMUSG00000058420-P,"2,5-Dimethoxyphenol",1.0,0.0,3,1.0,0.0,3,0.8285714285714287,0.0415626822157433,6,0.7670764828304892,0.0035961764453839,12,3,True,+,0.1807162286962342
ENSMUSG00000008690-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.7142857142857143,0.1107871720116617,6,-0.2486868962601129,0.4357357561189062,12,3,True,-,0.6233522761415625
ENSMUSG00000092417-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-1.0,0.0,3,-0.5428571428571429,0.2657026239067055,6,-0.6725054096048124,0.0165692907131667,12,3,True,-,0.23879854047573384
ENSMUSG00000025934-P,"2,5-Dimethoxyphenol",1.0,0.0,3,1.0,0.0,3,0.6,0.2079999999999998,6,0.416813248661316,0.1776753737252057,12,3,True,+,0.43945042434700876
ENSMUSG00000028273-P,"2,5-Dimethoxyphenol",1.0,0.0,3,1.0,0.0,3,0.4285714285714286,0.3965014577259474,6,0.7110343653634216,0.0095287611676986,12,3,True,+,0.214070872707488
ENSMUSG00000026520-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.6,0.2079999999999998,6,-0.5148869542286845,0.0867182974439261,12,3,True,-,0.35478267068242136
ENSMUSG00000026623-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.6571428571428573,0.1561749271137023,6,0.7635738504887976,0.0038500936565595,12,3,True,+,0.18130150401475975
ENSMUSG00000056215-P,"2,5-Dimethoxyphenol",1.0,0.0,3,1.0,0.0,3,0.8285714285714287,0.0415626822157433,6,0.7110343653634216,0.0095287611676986,12,3,True,+,0.214070872707488
ENSMUSG00000001964-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.6571428571428573,0.1561749271137023,6,-0.7670764828304892,0.0035961764453839,12,3,True,-,0.1807162286962342
ENSMUSG00000038859-P,"2,5-Dimethoxyphenol",1.0,0.0,3,1.0,0.0,3,0.2571428571428572,0.6227871720116618,6,0.6374790861878952,0.0257543870745449,12,3,True,+,0.26925780977040004
ENSMUSG00000032724-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-1.0,0.0,3,-0.3142857142857143,0.5440932944606414,6,-0.0735552791755263,0.8202845257024424,12,3,True,-,0.8773876346566137
ENSMUSG00000023236-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-1.0,0.0,3,-0.2,0.704,6,-0.6830133066298876,0.0143593660834832,12,3,True,-,0.2323782125625897
ENSMUSG00000062044-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,1.0,0.0,3,0.2,0.704,6,0.0140105293667669,0.9655299853727576,12,3,True,+,0.9738065959263871
ENSMUSG00000059495-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,1.0,0.0,3,0.6,0.2079999999999998,6,0.7075317330217298,0.0100543554551854,12,3,True,+,0.21416717423957363
ENSMUSG00000035873-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,1.0,0.0,3,0.6,0.2079999999999998,6,0.424561403508772,0.1689265818720249,12,3,True,+,0.432386260917775
ENSMUSG00000022711-P,"2,5-Dimethoxyphenol",1.0,0.0,3,0.5,0.6666666666666667,3,0.6,0.2079999999999998,6,0.6304738215045117,0.0279602596510262,12,3,True,+,0.2729467393958977
ENSMUSG00000004040-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.7714285714285715,0.0723965014577259,6,-0.325744807777331,0.3014826974614558,12,3,True,-,0.5326905524158726
ENSMUSG00000018372-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-1.0,0.0,3,-0.2571428571428572,0.6227871720116618,6,-0.1225921319592106,0.7042726674352059,12,3,True,-,0.7991285430663246
ENSMUSG00000024740-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4857142857142857,0.3287230320699709,6,-0.4273211456863912,0.1658772731973863,12,3,True,-,0.4304373195265161
ENSMUSG00000006777-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.3714285714285715,0.4684781341107871,6,-0.3502632341691732,0.264344395526308,12,3,True,-,0.5048679243287517
ENSMUSG00000040158-P,"2,5-Dimethoxyphenol",-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,-0.942857142857143,0.004804664723032,6,-0.7583880405552527,0.0042507140006577,12,3,True,-,0.1849703482835554
ENSMUSG00000039883-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.0857142857142857,0.8717434402332361,6,-0.3292474401190227,0.2960074116283159,12,3,True,-,0.5279789949010418
ENSMUSG00000024253-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.6,0.2079999999999998,6,0.3187395430939476,0.3126016762184119,12,3,True,+,0.5401945298991075
ENSMUSG00000019897-P,"2,5-Dimethoxyphenol",1.0,0.0,3,0.5,0.6666666666666667,3,0.4285714285714286,0.3965014577259474,6,0.6479869832129704,0.0226857637995629,12,3,True,+,0.2602003462979821
ENSMUSG00000032555-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.6,0.2079999999999998,6,0.4133106163196243,0.1817214774016019,12,3,True,+,0.44252734025837703
ENSMUSG00000000305-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.7714285714285715,0.0723965014577259,6,-0.6164632921377448,0.0327760380837606,12,3,True,-,0.28402322283585346
ENSMUSG00000026341-P,"2,5-Dimethoxyphenol",1.0,0.0,3,1.0,0.0,3,0.0857142857142857,0.8717434402332361,6,0.4483369397365416,0.1437981174912373,12,3,True,+,0.41266203065493
ENSMUSG00000047264-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.5428571428571429,0.2657026239067055,6,-0.5429080129622184,0.0681500850864123,12,3,True,-,0.3333358708323446
ENSMUSG00000026784-P,"2,5-Dimethoxyphenol",-0.8660254037844387,0.3333333333333332,3,-1.0,0.0,3,-0.0857142857142857,0.8717434402332361,6,-0.4232863482168852,0.1703472619323612,12,3,True,-,0.4335430726672865
ENSMUSG00000096971-P,"2,5-Dimethoxyphenol",1.0,0.0,3,0.5,0.6666666666666667,3,0.1428571428571428,0.7871720116618075,6,0.3082316460688724,0.3296982912322304,12,3,True,+,0.5530076928654181
ENSMUSG00000002455-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.2571428571428572,0.6227871720116618,6,-0.3817869252443988,0.2207080155044026,12,3,True,-,0.47246797300896626
ENSMUSG00000049739-P,"2,5-Dimethoxyphenol",1.0,0.0,3,0.5,0.6666666666666667,3,0.1428571428571428,0.7871720116618075,6,0.4238185133446995,0.1697534073256746,12,3,True,+,0.432883729081217
ENSMUSG00000070858-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.5428571428571429,0.2657026239067055,6,-0.6690027772631206,0.0173585858460833,12,3,True,-,0.2404339784828921
ENSMUSG00000055044-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-1.0,0.0,3,-0.5428571428571429,0.2657026239067055,6,-0.7473684210526317,0.0052061379568977,12,3,True,-,0.19177260255470827
ENSMUSG00000032372-P,"2,5-Dimethoxyphenol",1.0,0.0,3,1.0,0.0,3,0.2571428571428572,0.6227871720116618,6,0.5183895865703763,0.084228780434759,12,3,True,+,0.3522810824790006
ENSMUSG00000032009-P,"2,5-Dimethoxyphenol",1.0,0.0,3,0.5,0.6666666666666667,3,0.6571428571428573,0.1561749271137023,6,0.8231186002975569,0.0010049467838746,12,3,True,+,0.1495547607717696
ENSMUSG00000041408-P,"2,5-Dimethoxyphenol",1.0,0.0,3,0.5,0.6666666666666667,3,0.3142857142857143,0.5440932944606414,6,0.6094580274543613,0.0353946454668789,12,3,True,+,0.28851360186831454
ENSMUSG00000026029-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,1.0,0.0,3,0.5428571428571429,0.2657026239067055,6,0.1050789702507519,0.7451766219125175,12,3,True,+,0.8267891611443313
ENSMUSG00000022312-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.2571428571428572,0.6227871720116618,6,-0.7215422623884966,0.0080744379529061,12,3,True,-,0.20428997031007867
ENSMUSG00000103657-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.3478626213914691,0.4992532181146331,6,-0.3583348854914674,0.2527286934660215,12,3,True,-,0.4968833116002504
ENSMUSG00000026896-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.2571428571428572,0.6227871720116618,6,-0.3852895575860904,0.2161467595399851,12,3,True,-,0.4674426843244056
ENSMUSG00000031583-P,"2,5-Dimethoxyphenol",1.0,0.0,3,1.0,0.0,3,0.4285714285714286,0.3965014577259474,6,0.3817869252443988,0.2207080155044026,12,3,True,+,0.47246797300896626
ENSMUSG00000044317-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.4285714285714286,0.3965014577259474,6,-0.5192982456140351,0.0835909602702458,12,3,True,-,0.35121828427687846
ENSMUSG00000046351-P,"2,5-Dimethoxyphenol",1.0,0.0,3,0.5,0.6666666666666667,3,0.1428571428571428,0.7871720116618075,6,0.3922948222694739,0.207196608827139,12,3,True,+,0.460613519220433
ENSMUSG00000037736-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,1.0,0.0,3,0.6571428571428573,0.1561749271137023,6,0.4308237780280829,0.1620575061752371,12,3,True,+,0.42598310307498255
ENSMUSG00000095677-P,"2,5-Dimethoxyphenol",-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,-0.3142857142857143,0.5440932944606414,6,-0.3703755546897744,0.2359670344256947,12,3,True,-,0.48336773649810627
ENSMUSG00000044134-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-1.0,0.0,3,-0.2571428571428572,0.6227871720116618,6,-0.7040291006800381,0.0106012347396097,12,3,True,-,0.21748693305337788
ENSMUSG00000002844-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.8285714285714287,0.0415626822157433,6,-0.7040291006800381,0.0106012347396097,12,3,True,-,0.21748693305337788
ENSMUSG00000032018-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.5428571428571429,0.2657026239067055,6,0.2136605728431956,0.5049126875860396,12,3,True,+,0.6709127685055402
ENSMUSG00000021481-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-1.0,0.0,3,-0.2,0.704,6,-0.5499132776456018,0.0639766697540814,12,3,True,-,0.328875529863852
ENSMUSG00000041642-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-1.0,0.0,3,-0.3142857142857143,0.5440932944606414,6,-0.7285475270718802,0.0072017509497622,12,3,True,-,0.20094359550286592
ENSMUSG00000051043-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-1.0,0.0,3,-0.7714285714285715,0.0723965014577259,6,-0.5884422334042109,0.044144774219063,12,3,True,-,0.3025514592394305
ENSMUSG00000045817-P,"2,5-Dimethoxyphenol",1.0,0.0,3,0.5,0.6666666666666667,3,0.0857142857142857,0.8717434402332361,6,0.6690027772631206,0.0173585858460833,12,3,True,+,0.2404339784828921
ENSMUSG00000034579-P,"2,5-Dimethoxyphenol",-0.8660254037844387,0.3333333333333332,3,-0.8660254037844387,0.3333333333333332,3,-0.5161002296110789,0.2945837414624608,6,-0.613215754988638,0.0339720776617011,12,3,True,-,0.28723952437413175
ENSMUSG00000038545-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,1.0,0.0,3,0.7142857142857143,0.1107871720116617,6,0.6900185713132712,0.013012243184083,12,3,True,+,0.23020870384749473
ENSMUSG00000029840-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,1.0,0.0,6,0.7845896445389478,0.0025116023149757,12,3,True,+,0.16534506981358268
ENSMUSG00000031967-P,"2,5-Dimethoxyphenol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.2,0.704,6,-0.4203158810030077,0.1736860604592662,12,3,True,-,0.43577395664590385
ENSMUSG00000090110-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.8857142857142858,0.0188454810495626,6,-0.574431704037444,0.0507653346605708,12,3,True,-,0.31132882589536215
ENSMUSG00000026563-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.5428571428571429,0.2657026239067055,6,-0.665500144921429,0.0181751238570749,12,3,True,-,0.24518015731727671
ENSMUSG00000067928-P,"2,5-Dimethoxyphenol",1.0,0.0,3,0.5,0.6666666666666667,3,0.3714285714285715,0.4684781341107871,6,0.7215422623884966,0.0080744379529061,12,3,True,+,0.20428997031007867
ENSMUSG00000028701-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.6,0.2079999999999998,6,0.455342204419925,0.1368824327726034,12,3,True,+,0.4054131733028942
ENSMUSG00000032172-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.0285714285714285,0.9571545189504372,6,-0.62697118916282,0.0291128808659876,12,3,True,-,0.27522844182667844
ENSMUSG00000040761-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,1.0,0.0,3,0.0857142857142857,0.8717434402332361,6,0.2802105873353385,0.3776981560766677,12,3,True,+,0.5853856909294295
ENSMUSG00000024190-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.2,0.704,6,0.4028027192945491,0.1942016694180576,12,3,True,+,0.44965880103903305
ENSMUSG00000061838-P,"2,5-Dimethoxyphenol",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.2571428571428572,0.6227871720116618,6,0.4378290427114664,0.15458641247553,12,3,True,+,0.41990511364096356
ENSMUSG00000033453-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-1.0,0.0,3,-0.4857142857142857,0.3287230320699709,6,-0.8161133356141735,0.0012051543656321,12,3,True,-,0.15269407095272192
ENSMUSG00000020444-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-1.0,0.0,3,-0.6,0.2079999999999998,6,-0.8721554530812412,0.0002161753733066,12,3,True,-,0.10216087850181073
ENSMUSG00000048175-P,"2,5-Dimethoxyphenol",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.6,0.2079999999999998,6,-0.8056054385890983,0.0015614291109292,12,3,True,-,0.152924328041754
ENSMUSG00000071253-P,"2,5-Dimethoxyphenol",1.0,0.0,3,1.0,0.0,3,0.8285714285714287,0.0415626822157433,6,0.9036791441564668,5.544036592917627e-05,12,3,True,+,0.07401524461433456
