101_DSS,102_DSS,T0.7_DSS,103_DSS,100_DSS,106_DSS,104_DSS,ID,75_DSS,3369_VECPAC,3673_VECPAC,3354_VECPAC,3319_VECPAC,3678_VECPAC,3353_VECPAC,3337_VECPAC,3675_VECPAC,3329_VECPAC,3307_VECPAC,3680_VECPAC,3302_VECPAC,3677_VECPAC,3674_VECPAC,3688_VECPAC,3679_VECPAC,941_LPS,934_LPS,935_LPS,940_LPS
25.892103474842564,26.6201800912091,27.447107635858515,26.336013775850347,26.688296250205116,26.26246064579268,26.26246064579268,"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl--P",26.26246064579268,26.61703252817343,26.047060488642316,26.83629718693505,26.951515096076143,26.13259548553117,26.047060488642316,26.83629718693505,26.83629718693505,26.73113762020699,26.275234453931155,27.04986589051757,26.370981945534925,26.275234453931155,25.81451661405914,26.48557796769458,26.61703252817343,25.892390696266244,25.733886070696943,25.218309232050547,25.649318009728308
17.33158696479628,18.31955776679727,19.490728410067863,18.11054732763668,18.51017463476546,17.6217073512717,17.650336331768106,(CH3)2C=NC2H558-P,17.708997530179452,18.54607657424519,18.067802151495375,18.099405241402923,18.982455202263463,18.023288474614425,18.30220491422171,18.584602037981732,18.04262601659242,18.513421318437462,18.476278414990613,18.384743776911353,18.384743776911353,17.66005726703293,18.384743776911353,18.445736051641244,18.413236135757614,18.055156504113103,18.25980209766154,18.1669213473799,17.949139164563096
10.103061377065924,10.874411873965412,,10.91608403810231,13.635040517561068,12.296747807659711,9.5452513422335,(pm)-alpha-Tocopherol acetate-P,12.12741999060478,,,,,,,,,2.33008997616814,,,,,,,,2.110156323792186,,0.1880983824120822,
,23.47670794664139,,,23.63614345718412,,18.215951384677066,(pm)-N-Propylamphetamine-P,22.30432585442568,,,19.59111089718225,,20.282845106291333,,,20.282845106291333,,20.622527347301173,,,20.048178093508255,20.68214447295243,,21.06766643052152,19.257374789771426,20.09036378469853,20.09036378469853,
28.398868226790213,28.86821948914614,29.18307997670736,28.26473762366425,29.29902845167987,28.751020472792,28.86821948914614,(pm)-Norketamine-P,29.422150649678,29.868658967698583,29.567064319720927,28.61890691834191,,29.567064319720927,29.29763490916235,,29.567064319720927,29.567064319720927,29.567064319720927,29.567064319720927,29.29763490916235,29.29763490916235,29.868658967698583,30.49740744194064,29.567064319720927,28.69205932345248,29.23835207198618,28.87213728846867,28.69205932345248
24.38950884543929,26.336013775850347,26.6201800912091,25.456846018859697,25.95667430850201,24.99274750497457,24.127664019786877,(pm)-Phenylpropanolamine-P,,25.9241598873494,24.450456888103545,25.05852323335223,24.286213584134483,24.131480788694507,24.78851327640558,23.715597582762086,24.03298722237363,25.390618357577036,24.131480788694507,25.9241598873494,24.91354820199538,24.574684280008256,24.78851327640558,25.05852323335223,,25.14635860011138,25.028185397811264,21.90533835374844,25.218309232050547
7.36848201745798,9.372726265192195,,9.372726265192195,13.790635235239415,,4.6400580355342065,"(R*,S*)-2,3-Dihydroxybutanoic acid-P",,,,13.108609595893816,14.43193203936262,,,13.888768859555103,,13.927344928519762,14.016760511899433,,,,,12.599692228383176,,,13.222275426376155,12.55834916881308,13.528209117087597
16.400864662600988,,,16.29669433477845,,,20.574388474014633,"(S,S)-(-)-Hydrobenzoin-P",17.303192362532272,19.883009781599384,19.91599258463902,18.845198672700803,17.71935181383045,18.30220491422171,18.920031263707177,17.57582771507508,18.354817041878665,,17.85323205114088,16.777435758955107,18.19571481244928,17.694233106773762,17.30646749922955,16.923768456776862,,18.0904885621857,18.45474498781332,20.322752644759877,19.50276059914064
24.99274750497457,25.95667430850201,24.80567999357708,21.68227601270615,21.330812193706336,18.51017463476546,16.13854448061069,"1-(1-Hydroxybutyl)-2,5-dimethoxybenzene-P",17.54089681836928,24.286213584134483,26.73113762020699,26.370981945534925,26.48557796769458,25.27942380505664,25.201537470981773,25.05852323335223,26.13259548553117,25.9241598873494,26.951515096076143,25.580754511247207,23.188670856276904,25.201537470981773,24.6788673152338,25.201537470981773,25.489677409059095,,24.635610917841905,22.74862958605763,19.334680948623113
22.14273213899054,22.27119795290972,,22.85174109462429,23.001707748583023,22.77394850710385,19.252229197425127,"1-(2,4-Dimethoxyphenyl)-propan-2-one-P",21.126766697652876,22.672666772922497,22.498647007706285,22.42586394085616,22.98560858642985,22.461852403642705,22.714432844311936,22.74375232752856,22.793787072967287,22.42586394085616,22.59620392842164,22.98560858642985,22.62758312756071,22.083540039335475,22.461852403642705,22.98560858642985,22.793787072967287,22.47529503933838,22.22411493191526,22.22411493191526,22.22411493191526
,,17.303192362532272,,,,12.296747807659711,1-(3-Methylphenyl)piperazine-P,9.5452513422335,13.486935356855955,14.18125130759073,14.23656264783452,,13.142314848172498,14.135535146186546,13.587684171455688,13.236992756140436,14.18125130759073,13.969017570602182,,14.016760511899433,,13.202735672256493,14.652475967546629,13.841717174472093,14.013071079710109,13.8911681480212,13.46103353073559,13.59624594911937
,,15.990609099325692,,,,,1-(4-Hydroxybenzylidene)acetone-P,,14.60283187404822,,,,,,,14.37430701565699,,15.805582473336615,,15.758803952076102,,13.969017570602182,,,,13.913914605610742,13.0414810573932,
17.6217073512717,17.511627210159055,18.400340891137283,17.96954724511451,17.93598319593494,17.467977900662287,12.772664579495904,"1-(4-Methoxyphenyl)-4,6-dimethyl-2(1H)-pyrimidinone-P",16.687578694649417,19.680043094355472,12.71541301167215,13.236992756140436,14.18125130759073,,,15.513238079863951,19.111393474644355,11.702999974452922,16.318348938049894,18.845198672700803,19.27750979839458,,,,,,,,
28.26473762366425,28.26473762366425,30.13788546863514,29.69514394551681,29.18307997670736,28.135820642674332,30.457081396249325,1-Aminocyclopropanecarboxylic acid-P,29.69514394551681,26.13259548553117,25.677586203197585,25.9241598873494,27.583060037643673,25.81451661405914,26.370981945534925,27.37166722129166,26.48557796769458,26.951515096076143,26.73113762020699,26.83629718693505,26.275234453931155,26.370981945534925,25.9241598873494,26.370981945534925,26.48557796769458,27.02680591757846,26.697626715412166,26.063297596123697,26.528555208578304
22.470899925094425,23.285680757322435,24.127664019786877,22.962755382669226,23.162783849885912,22.887776930627812,22.962755382669226,"1-Butanamine, N,N-diethyl--P",23.09652677510476,23.089706815587537,22.461852403642705,23.044533775765217,23.413959076455505,22.62758312756071,22.87128886195247,23.13342641476172,22.672666772922497,23.13342641476172,23.347029901067888,23.347029901067888,22.793787072967287,22.42586394085616,22.62758312756071,23.188670856276904,23.044533775765217,22.84098617702293,22.59839386212323,22.47529503933838,22.79614644276181
11.587134843843792,,,,,,14.37641611689476,"1-Cyclohexanone, 3-butyl-3-methyl--P",10.779364047475678,,,,,,,,,,,17.85323205114088,,,,17.89229167697303,17.075605475683055,,,,
15.176027156901302,16.856624003438768,18.745132360237974,,,16.25524016795433,14.840453737622385,1-Cyclopentylethanol-P,,16.652414170199286,16.096768702232197,16.353057429306126,17.2793330704936,15.987340996624212,16.438081737124296,16.88582275729898,16.128297064816426,15.450219862387351,16.353057429306126,16.271278806206077,16.49493611036931,15.681044372379066,15.717284783435158,16.562735290244287,16.596599790336178,15.18476109768641,15.23532520905947,15.141463023118677,15.380862844468128
24.45243153284123,25.830536737492952,,25.346447218319824,25.456846018859697,25.54861304074636,25.114037128917655,"1-Decanol, 2-methyl--P",25.54861304074636,,,,,,,,,,,,,,,,,,,,
18.900717658446982,19.830388555174856,,,22.887776930627812,21.170805030469182,18.6813283179764,"1-Decene, 8-methyl--P",19.490728410067863,,,17.341737961303735,16.128297064816426,17.161130790795806,21.399214169454183,23.79182611549095,,,,,23.13342641476172,16.318348938049894,,,,,,,
1.0445488937023468,,14.840453737622385,,,,,1-Deoxypentitol-P,,,5.492587507180741,,9.55465740107734,1.617489646358388,8.927193914649346,8.180980107473209,,6.626991504049017,5.492587507180741,4.650390535140694,7.833154813790467,,4.993422941775118,5.271128254903739,4.042302684712381,1.8715472860133575,8.59654024064751,5.393181344000048,7.812667208754642
19.459833110503997,21.724664897638124,,20.69686745967054,21.902918544862835,20.267081883265913,19.884317064186444,1-Hexadecanol-P,21.724664897638124,,,,,,,,,,,,,,,22.03062413594252,,,,24.42084268251031,
,13.24504360442354,,13.835109415866004,,,13.056286053658395,1-Hexanol-P,,14.82252358726726,14.016760511899433,14.04887509097324,12.71541301167215,11.451901464096682,,14.60283187404822,13.142314848172498,,15.132034197194876,13.202735672256493,12.401988378273696,13.661110744431404,14.097534989379083,14.908740008406308,15.913007545611654,14.152255649776473,12.370355156368912,13.8911681480212,14.552060430703763
,,16.72234370303497,,,,,1-Hydroxy-3-methoxy-6-methylanthraquinone-P,,20.68214447295243,22.42586394085616,22.083540039335475,,23.79182611549095,23.347029901067888,,23.96170339436142,22.36242904585225,19.91599258463902,23.96170339436142,24.131480788694507,23.96170339436142,23.715597582762086,24.207207247099554,24.207207247099554,19.609109182993645,18.86991126191946,,19.71149911699045
25.74843576288559,25.346447218319824,25.653757623520484,25.653757623520484,25.54861304074636,25.23727152069106,25.346447218319824,"1-Methyl-N,N-bis(trimethylsilyl)-4-[(trimethylsilyl)oxy]-1H-imidazol-2-amine-P",24.95573487933232,24.207207247099554,23.13342641476172,24.207207247099554,25.05852323335223,23.51373116051909,23.96170339436142,24.286213584134483,23.79182611549095,23.79182611549095,23.88488575755639,24.286213584134483,24.450456888103545,23.188670856276904,23.657146018107714,23.569275194584492,24.91354820199538,24.031064574203747,24.296055755975264,23.671892126953985,24.14751377517706
15.50996662301302,12.63161933786956,,16.793350431670675,16.97862927667314,16.431876234306806,18.153063191241287,1-Monoacetin-P,16.089133075325154,15.097648609267608,15.097648609267608,15.34840479647482,16.52855482367925,14.69462912360585,15.315767170363468,16.096768702232197,14.04887509097324,14.43193203936262,16.228616609227707,15.097648609267608,,,15.17971282130651,,15.315767170363468,,15.141463023118677,14.552060430703763,15.115278210386148
,20.764191715040603,22.41266987563089,21.02163069756207,21.754482536450816,20.218205145355753,20.043526398656663,1-Octadecanol-P,21.528303882941092,21.19107075264044,20.764520586708755,21.72692569277056,22.217637896331325,20.796120366639247,21.4924825260643,22.25454311636915,20.97208011605648,21.536837077244485,21.536837077244485,21.4924825260643,,20.764520586708755,21.436027940821884,,21.59232670698472,20.764350264843177,21.33361504688028,20.783636241431655,20.509063963906744
19.21629041218115,,21.10323006126904,,20.50238442778997,20.401555028459068,19.830388555174856,"1-Octanol, 2-butyl--P",20.074428529533243,19.981136793731093,19.428052268837387,20.015400450181136,21.06766643052152,19.643014490743155,20.282845106291333,20.282845106291333,17.341737961303735,18.982455202263463,20.68214447295243,20.521129777544616,19.40112825360151,19.165361253897753,20.726772116238248,19.307757003083296,19.510894133591727,18.53389624634634,19.105468487751203,19.05888281163362,19.472135572269753
16.856624003438768,17.708997530179452,20.31399972837066,17.208089233365254,17.6217073512717,16.89063007353437,16.51427461510479,1-Octanol-P,16.72234370303497,17.694233106773762,17.452984868127295,17.92796028854143,18.54607657424519,13.108609595893816,14.318504119606336,,17.50757132344384,18.122745545681457,18.023288474614425,13.021065974882577,,12.648367971552656,17.89229167697303,,18.023288474614425,17.53836835873985,,13.498297803351107,16.637119023946678
19.587671351059974,20.574388474014633,21.330812193706336,19.712597982204976,20.43082442685246,20.043526398656663,19.94786825646556,"1-Octene, 2-methyl--P",20.31399972837066,16.88582275729898,19.81176283367321,19.81176283367321,22.03062413594252,19.510894133591727,,21.77171271626758,18.783583416561473,21.72692569277056,21.59232670698472,21.536837077244485,18.616815534080125,20.176184762722553,20.521129777544616,,21.19107075264044,21.69663459025624,20.764350264843177,20.558454426238985,21.54386640331966
,,,,,,22.27119795290972,"1-Pentene, 3,3-dimethyl--P",,,22.59620392842164,,,,,,,,,23.715597582762086,22.94234907146313,,23.044533775765217,23.347029901067888,,,,,23.010471096897987
21.126766697652876,20.401555028459068,,20.401555028459068,20.80489511106007,21.36409445394503,19.278093190395012,1-Phenethylamine-P,21.255272820309276,14.04887509097324,,14.562548400415062,15.132034197194876,14.097534989379083,,,14.498047445791943,,15.02901216012988,14.43193203936262,,,,,,15.312547505559673,,15.47565088485562,16.084896995150103
20.074428529533243,22.41266987563089,21.577935223335366,20.850808007307744,22.36485659826712,20.727263101365523,20.33875187771604,"1-Phenyl-1,2-ethanediol-P",22.36485659826712,22.083540039335475,22.536310350970176,22.98560858642985,23.044533775765217,21.03071867276113,22.15361929401101,22.15361929401101,22.714432844311936,23.242736859447103,22.672666772922497,23.413959076455505,21.826086982329297,22.74375232752856,22.94234907146313,22.217637896331325,22.714432844311936,22.659314467959568,21.734190536626155,22.440816535682917,22.84098617702293
14.895013095309208,,,,,,,1-Phenylethanol-P,,,,20.048178093508255,19.082710794944074,,,,,,,,,,,,,,,,
18.241505200416107,,,,,,21.36409445394503,"1-Piperazineethanol, 4-dibenzo[b,f][1,4]thiazepin-11-yl--P",17.58270070310666,19.59111089718225,20.25056167882607,20.213975534351633,21.59232670698472,20.015400450181136,19.165361253897753,21.353990801751777,,20.13029494729554,20.764520586708755,20.45780811825055,,19.81176283367321,20.13029494729554,19.643014490743155,20.213975534351633,20.244443236485743,19.941210036444023,20.004218593953787,20.12075340117764
23.349674462827124,23.96446493667471,24.99274750497457,23.96446493667471,24.346187767479726,23.758738379142873,23.758738379142873,"1-Propanamine, N,N-diethyl--P",24.05735318243702,24.131480788694507,22.98560858642985,23.96170339436142,24.450456888103545,23.347029901067888,23.79182611549095,24.131480788694507,23.715597582762086,24.03298722237363,23.96170339436142,24.367377170818397,23.657146018107714,23.13342641476172,23.79182611549095,24.03298722237363,23.88488575755639,23.74789648038563,23.74789648038563,23.225200975813753,23.576912828524463
21.647293340750327,22.30432585442568,,21.36409445394503,20.37880721560688,22.553503852544203,22.18104577317147,1-Tetradecanol-P,21.503306389438173,,,,25.580754511247207,,24.574684280008256,,,,,,25.201537470981773,,,,,24.726713982692264,,,
15.69162437018483,17.063095861840058,20.43082442685246,17.008970665430454,17.92169922371412,15.990609099325692,16.53931803595402,"1,1'-Biphenyl, 3,4-diethyl--P",15.829949939103326,12.814119138790671,,,13.142314848172498,11.702999974452922,12.34252853444541,12.75629840687443,11.702999974452922,,12.71541301167215,12.599692228383176,13.021065974882577,,,13.279955504586576,,9.322476641400456,,11.82871777633233,12.244549680665427
23.232478570121216,24.99274750497457,15.959899538293753,23.758738379142873,25.114037128917655,23.06461365192957,23.674041468876645,"1,2-Benzenedicarboxylic acid-P",24.99274750497457,25.390618357577036,25.122634110113633,25.677586203197585,26.61703252817343,25.122634110113633,24.91354820199538,25.677586203197585,25.489677409059095,26.275234453931155,25.81451661405914,,24.78851327640558,24.91354820199538,25.05852323335223,24.78851327640558,,25.733886070696943,25.649318009728308,25.028185397811264,25.31029933722909
,,,,,,14.978238346418712,"1,2-Butadiene, 1,1,4-triphenyl-3-trimethylsilyl-4-trimethylsilyloxy--P",,,14.908740008406308,14.908740008406308,15.717284783435158,14.18125130759073,15.097648609267608,15.17971282130651,14.79222004016628,,14.994956784763316,14.275597233158509,,,14.60283187404822,15.27775971487917,14.954226218124791,,14.943682147714725,12.61121647485742,
19.400573338593833,20.109784293625292,,,20.465455927473617,,,"1,2-Butanediol-P",20.401555028459068,,23.347029901067888,,,,,,,,,21.399214169454183,,,23.089706815587537,,,,,,
,,15.323150843460102,,,,,"1,2-Cyclohexanedicarboxylic acid, dinonyl ester-P",,,9.55465740107734,,10.816519025025729,,,10.057422420940377,9.653884326979462,9.093836633449822,,8.035836504586728,,,,9.55465740107734,,,,,
12.240254147292244,15.176027156901302,,16.215655550561845,16.173385070384008,14.37641611689476,11.587134843843792,"1,2-Dimethoxy-4-(1-methoxyethenyl)benzene-P",10.684239505640372,,,,,,,,,,,,,,,,,,17.949139164563096,17.781731687172464,18.14383707447853
13.872006254545203,17.33158696479628,,15.764571468318742,14.613893875629818,,13.552372804743326,"1,2,2-Trimethyl-1-aza-spiro[2.3]hexane-P",13.759165430473931,18.445736051641244,17.57582771507508,15.869772142624784,18.445736051641244,17.004097576168448,17.30646749922955,17.482898816498015,17.482898816498015,17.224687891483637,17.75054920086567,18.04262601659242,17.50757132344384,17.452984868127295,18.19571481244928,17.2793330704936,18.354817041878665,,14.78861630486796,17.04383956021415,16.929851167297944
19.278093190395012,,17.77986918874094,16.856624003438768,15.12875857198395,,,"1,2,3-Butanetriol-P",20.043526398656663,,,,,,,,,,,,,,,21.826086982329297,,,21.94867132515933,,
20.977909524501225,21.02163069756207,23.39212425775114,21.225126785679727,21.68227601270615,21.330812193706336,20.50238442778997,"1,2,3,10,11,11a-Hexahydro-6,7,8-trimethoxy-3-oxo-5H-dibenzo(a,d)cycloheptene-P",21.8020320809207,,19.73026119017532,,21.399214169454183,17.2793330704936,18.982455202263463,21.27645505785365,19.082710794944074,20.796120366639247,,17.105293528823506,18.584602037981732,20.282845106291333,,20.45780811825055,19.81176283367321,20.637451546160506,,,19.105468487751203
18.77329779017504,18.076864187304007,,19.459833110503997,18.26504526976658,18.42569287061068,21.94407874419768,"1,3-bis[(Trimethylsilyl)ethynyl]benzene-P",19.353575759503997,20.726772116238248,20.45780811825055,19.70604811101948,21.4924825260643,20.412894326028773,21.13986814143362,21.399214169454183,20.68214447295243,21.399214169454183,21.932443111260625,22.03062413594252,20.68214447295243,20.521129777544616,18.920031263707177,21.06766643052152,21.826086982329297,20.93520637833808,21.69663459025624,21.49828288184139,21.60303716763059
18.83070789389641,,20.977909524501225,,,17.208089233365254,22.14273213899054,"1,3-Cyclohexanebis(methylamine)-P",19.423019197334487,,,18.146732428191484,,16.818730054272347,,,,17.71935181383045,,,,,16.62015830441966,,,,,,
13.355211543382914,17.008970665430454,,14.840453737622385,16.72234370303497,14.2715785000013,13.447857779151686,"1,3-Dioxane-4-methanol, 4,5-dimethyl--P",15.990609099325692,,,,,,,14.04887509097324,,13.061337356156647,,,,,,,,,,,
,,17.467977900662287,,8.329782236261714,,11.787821025227434,"1,3,5-Benzetriol-P",8.02407066862705,12.75629840687443,11.54057039968994,12.401988378273696,13.061337356156647,11.768591306054258,12.973984865736927,12.648367971552656,12.648367971552656,13.320509937444337,12.34252853444541,12.401988378273696,12.973984865736927,12.010591482384593,11.96445884754241,13.384242609570157,12.851130005545624,13.222275426376155,13.065204093726637,12.670912522341862,
10.779364047475678,8.15937216568915,,11.241440816695498,12.240254147292244,11.241440816695498,9.996968364140749,"1,3,5-Trimethyl-1H-pyrazol-4-amine-P",10.874411873965412,14.870399381924509,13.142314848172498,13.969017570602182,14.75275386904812,13.451920274104108,,,13.061337356156647,,14.60283187404822,13.927344928519762,14.69462912360585,13.021065974882577,15.450219862387351,,14.097534989379083,13.675307306177306,14.323379159951228,12.370355156368912,13.8911681480212
