node1,node2
Adcy5__STM,Fbxl16__STM
Adcy5__STM,Ngef__STM
Adcy5__STM,Rbms1__STM
Adcy5__STM,Acot7__STM
Adcy5__STM,Tgfa__STM
Adcy5__STM,Cmas__STM
Adcy5__STM,Rps6ka3__STM
Adcy5__STM,C2cd2l__STM
Adcy5__STM,Jcad__STM
Adcy5__STM,Klf16__STM
Adcy5__STM,Lmtk2__STM
Adcy5__STM,Wdr17__STM
Adcy5__STM,Tox__STM
Adcy5__STM,Penk__STM
Adcy5__STM,Basp1__STM
Adcy5__STM,Scn4b__STM
Adcy5__STM,Gng7__STM
Adcy5__STM,Slc35d3__STM
Adcy5__STM,Kcnip1__STM
Adcy5__STM,Ccdc177__STM
Adcy5__STM,Slc24a3__STM
Adcy5__STM,Gpr88__STM
Adcy5__STM,Htr1d__STM
Adcy5__STM,AI593442__STM
Adcy5__STM,Cisd3__STM
Pdia5__STM,Lpin2__STM
Pdia5__STM,Kcnq5__STM
Pdia5__STM,Pnoc__STM
Pdia5__STM,Otulinl__STM
Pdia5__STM,mt-Cytb__STM
Pdia5__STM,Gm42725__STM
D16Ertd472e__STM,Nadsyn1__STM
Cxadr__STM,Ttc39c__STM
Atp5po__STM,Mob2__STM
Atp5po__STM,Mrpl30__STM
Atp5po__STM,Spr__STM
Atp5po__STM,Uqcr10__STM
Atp5po__STM,Lamtor5__STM
Il15ra__STM,Pmvk__STM
Il15ra__STM,Fchsd1__STM
Parp3__STM,Timm17b__STM
Nfatc4__STM,Efhd2__STM
Tiam2__STM,Mkrn1__STM
Tiam2__STM,Cmas__STM
Tiam2__STM,Nmnat3__STM
Tiam2__STM,Fam13b__STM
Tiam2__STM,Mturn__STM
Tiam2__STM,Wdr17__STM
Tiam2__STM,Arel1__STM
Tiam2__STM,Greb1l__STM
Tiam2__STM,Gng7__STM
Tiam2__STM,Slc35d3__STM
Tiam2__STM,Clec12a__STM
Tiam2__STM,Ccdc177__STM
Tiam2__STM,Hes6__STM
Tiam2__STM,Ap1ar__STM
Cenpq__STM,Rnf123__STM
Mmut__STM,Nckipsd__STM
Mmut__STM,Saysd1__STM
Ptk7__STM,Pip5k1b__STM
Ptk7__STM,Lmo2__STM
Ptk7__STM,Spock3__STM
Ptk7__STM,Galnt13__STM
Ptk7__STM,Gpr88__STM
Ptk7__STM,Cisd3__STM
Abcg1__STM,Insc__STM
Lpin2__STM,Ngef__STM
Lpin2__STM,Mkrn1__STM
Lpin2__STM,Wdr17__STM
Lpin2__STM,Isl1__STM
Lpin2__STM,Slc35d3__STM
Lpin2__STM,Fam241a__STM
Lpin2__STM,Clec12a__STM
Lpin2__STM,Ccdc177__STM
Lpin2__STM,Slc24a3__STM
Lpin2__STM,Gm42722__STM
Strn__STM,Erlin1__STM
Strn__STM,St8sia5__STM
Strn__STM,Fbxl16__STM
Strn__STM,Acot7__STM
Strn__STM,Agbl5__STM
Strn__STM,Tgfa__STM
Strn__STM,C2cd2l__STM
Strn__STM,Lmo2__STM
Strn__STM,Jcad__STM
Strn__STM,Ano2__STM
Strn__STM,Scube3__STM
Strn__STM,Vps41__STM
Strn__STM,Entpd3__STM
Strn__STM,Arel1__STM
Strn__STM,Ccno__STM
Strn__STM,Hs3st5__STM
Strn__STM,Penk__STM
Strn__STM,Basp1__STM
Strn__STM,Scn4b__STM
Strn__STM,Gng7__STM
Strn__STM,Synpo2__STM
Strn__STM,Slc35d3__STM
Strn__STM,Ywhag__STM
Strn__STM,Spock3__STM
Strn__STM,Slc24a3__STM
Strn__STM,mt-Cytb__STM
Strn__STM,Gpr88__STM
Strn__STM,AI593442__STM
Strn__STM,Hspa1a__STM
Strn__STM,1500015L24Rik__STM
Strn__STM,4921539H07Rik__STM
Pdpk1__STM,Adgra1__STM
Pdpk1__STM,Ints6l__STM
Pdpk1__STM,Lmtk2__STM
Pdpk1__STM,Mfsd6__STM
Pdpk1__STM,Ccdc177__STM
Msh2__STM,Col6a3__STM
Msh2__STM,Trank1__STM
Zfp523__STM,Mib2__STM
Zfp523__STM,Epm2aip1__STM
Mapre2__STM,Gm37569__STM
Sting1__STM,Insl5__STM
Ttc39c__STM,Tmem130__STM
Mrps18b__STM,Trank1__STM
Me2__STM,Mcrs1__STM
Txnl1__STM,Itpr3__STM
Tmx3__STM,Gm42869__STM
Cbln2__STM,St8sia5__STM
Cbln2__STM,Bend5__STM
Cbln2__STM,C2cd2l__STM
Cbln2__STM,Gclc__STM
Cbln2__STM,Efhd2__STM
Cbln2__STM,Sgsm1__STM
Cbln2__STM,Fbxo28__STM
Cbln2__STM,Dscam__STM
Cbln2__STM,Ywhag__STM
Lipo3__STM,Robo2__STM
Stambpl1__STM,Gucy1a1__STM
Stambpl1__STM,Gm5093__STM
Map4k2__STM,Marchf10__STM
Stip1__STM,Enho__STM
Stip1__STM,Trank1__STM
Mob2__STM,Trappc5__STM
Erlin1__STM,Adgra1__STM
Erlin1__STM,Fbxl16__STM
Erlin1__STM,Rbms1__STM
Erlin1__STM,Acot7__STM
Erlin1__STM,Tgfa__STM
Erlin1__STM,Cntnap4__STM
Erlin1__STM,C2cd2l__STM
Erlin1__STM,Jcad__STM
Erlin1__STM,Mturn__STM
Erlin1__STM,Ano2__STM
Erlin1__STM,Scube3__STM
Erlin1__STM,Strip2__STM
Erlin1__STM,Vps41__STM
Erlin1__STM,Mfsd6__STM
Erlin1__STM,Arel1__STM
Erlin1__STM,Penk__STM
Erlin1__STM,Basp1__STM
Erlin1__STM,Scn4b__STM
Erlin1__STM,Gng7__STM
Erlin1__STM,Ywhag__STM
Erlin1__STM,Slc24a3__STM
Erlin1__STM,Gpr88__STM
Erlin1__STM,AI593442__STM
Erlin1__STM,Fsbp__STM
Erlin1__STM,1500015L24Rik__STM
Erlin1__STM,4921539H07Rik__STM
Sufu__STM,Ndufaf8__STM
Myo1a__STM,Ngef__STM
Myo1a__STM,Stk32a__STM
Myo1a__STM,Kndc1__STM
Dctn2__STM,Saraf__STM
Dctn2__STM,Spryd3__STM
Dctn2__STM,Pgap4__STM
Dctn2__STM,Fbxo28__STM
Dctn2__STM,Ywhag__STM
Dctn2__STM,Cisd3__STM
Dctn2__STM,Hspa1a__STM
Dctn2__STM,Gm19967__STM
St8sia5__STM,Kcnab1__STM
St8sia5__STM,Bend5__STM
St8sia5__STM,Gclc__STM
St8sia5__STM,Gucy1a1__STM
St8sia5__STM,Efhd2__STM
St8sia5__STM,Sgsm1__STM
St8sia5__STM,Gng7__STM
St8sia5__STM,Ywhag__STM
St8sia5__STM,Spock3__STM
St8sia5__STM,Hhip__STM
St8sia5__STM,Gpr88__STM
St8sia5__STM,4833418N02Rik__STM
St8sia5__STM,Hspa1a__STM
Caly__STM,Gm42725__STM
Adgra1__STM,Lmo2__STM
Adgra1__STM,Ints6l__STM
Adgra1__STM,Mturn__STM
Adgra1__STM,Scube3__STM
Adgra1__STM,Mfsd6__STM
Adgra1__STM,Penk__STM
Adgra1__STM,Rap2a__STM
Adgra1__STM,Kcnip1__STM
Adgra1__STM,mt-Nd1__STM
Cct8__STM,Pmvk__STM
Fbxl16__STM,Abi2__STM
Fbxl16__STM,Rbms1__STM
Fbxl16__STM,Snx16__STM
Fbxl16__STM,Enho__STM
Fbxl16__STM,Acot7__STM
Fbxl16__STM,Prps1__STM
Fbxl16__STM,Adra2a__STM
Fbxl16__STM,Jcad__STM
Fbxl16__STM,Klf16__STM
Fbxl16__STM,Ano2__STM
Fbxl16__STM,Smurf1__STM
Fbxl16__STM,Abhd2__STM
Fbxl16__STM,Tmem130__STM
Fbxl16__STM,Scn4b__STM
Fbxl16__STM,Gng7__STM
Fbxl16__STM,Spock3__STM
Fbxl16__STM,Slc24a3__STM
Fbxl16__STM,Lrrc8b__STM
Fbxl16__STM,AI593442__STM
Faf2__STM,Irs2__STM
Faf2__STM,Rap2a__STM
Aasdhppt__STM,Bet1__STM
Gsta3__STM,Mon1b__STM
Lactb2__STM,Ube3d__STM
Casp8__STM,Poglut1__STM
Zfp142__STM,Tmem201__STM
Ngef__STM,Rps6ka3__STM
Ngef__STM,Isl1__STM
Ngef__STM,Basp1__STM
Ngef__STM,Rap2a__STM
Ngef__STM,Slc24a3__STM
Rgs2__STM,Agbl5__STM
Rgs2__STM,Gabra4__STM
Rgs2__STM,Mkrn1__STM
Rgs2__STM,C230014O12Rik__STM
Rgs2__STM,Gm3294__STM
Niban1__STM,Insc__STM
Niban1__STM,D430036J16Rik__STM
Dusp12__STM,Scap__STM
Abi2__STM,Pmvk__STM
Abi2__STM,Acot7__STM
Abi2__STM,Copg1__STM
Abi2__STM,Prps1__STM
Abi2__STM,Lmo2__STM
Abi2__STM,Jcad__STM
Abi2__STM,Rsrp1__STM
Abi2__STM,Lmtk2__STM
Abi2__STM,Abhd2__STM
Abi2__STM,Wdr17__STM
Abi2__STM,Pgap4__STM
Abi2__STM,Dock3__STM
Abi2__STM,Slc35e2__STM
Abi2__STM,Tbc1d22b__STM
Abi2__STM,Scn4b__STM
Abi2__STM,Spock3__STM
Abi2__STM,Trank1__STM
Abi2__STM,Slc24a3__STM
Abi2__STM,Cisd3__STM
Gad2__STM,Gucy1a1__STM
Gad2__STM,Arx__STM
Gad2__STM,Mturn__STM
Gad2__STM,Scube3__STM
Gad2__STM,Pgap4__STM
Gad2__STM,Ywhag__STM
Ddx31__STM,Phf12__STM
Ddx31__STM,Timm17a__STM
Ddx31__STM,Gm27200__STM
Rbms1__STM,Kcnq5__STM
Rbms1__STM,Enho__STM
Rbms1__STM,Acot7__STM
Rbms1__STM,Mkrn1__STM
Rbms1__STM,Ift122__STM
Rbms1__STM,Lmo2__STM
Rbms1__STM,Rsrp1__STM
Rbms1__STM,Wdr17__STM
Rbms1__STM,Vps41__STM
Rbms1__STM,Tbc1d22b__STM
Rbms1__STM,Tmem130__STM
Rbms1__STM,Scn4b__STM
Rbms1__STM,Trank1__STM
Rbms1__STM,Ccdc177__STM
Rbms1__STM,Slc24a3__STM
Rbms1__STM,mt-Cytb__STM
Rbms1__STM,AI593442__STM
Rbms1__STM,Cisd3__STM
Itga4__STM,Mkrn1__STM
Itga4__STM,Col4a2__STM
Itga4__STM,Clec12a__STM
Itga4__STM,Ccdc177__STM
Itga4__STM,Hes6__STM
Itga4__STM,Tlnrd1__STM
Itga4__STM,Prnp__STM
Ccdc34__STM,Gm29155__STM
Nat10__STM,Phex__STM
Nat10__STM,Grb2__STM
Nat10__STM,Spaca6__STM
Tyro3__STM,Gm26881__STM
Tyro3__STM,Gm37397__STM
Crls1__STM,Chmp2a__STM
Nop56__STM,Fam13b__STM
Snx16__STM,Smurf1__STM
Snx16__STM,Manbal__STM
Dhx35__STM,Copg1__STM
Kcnab1__STM,Ctnnbip1__STM
Kcnab1__STM,Agbl5__STM
Kcnab1__STM,Tgfa__STM
Kcnab1__STM,Cmas__STM
Kcnab1__STM,Cntnap4__STM
Kcnab1__STM,Lmo2__STM
Kcnab1__STM,Adra2a__STM
Kcnab1__STM,Jcad__STM
Kcnab1__STM,Mfsd6__STM
Kcnab1__STM,Scn4b__STM
Kcnab1__STM,Dscam__STM
Kcnab1__STM,Ywhag__STM
Kcnab1__STM,Spock3__STM
Kcnab1__STM,Gpr88__STM
Kcnab1__STM,Tlnrd1__STM
Sike1__STM,Gm4924__STM
Casq2__STM,Gabra4__STM
Casq2__STM,AI593442__STM
Stxbp3__STM,Nmnat3__STM
Stxbp3__STM,1500015L24Rik__STM
Ddx20__STM,Ttc12__STM
Ddx20__STM,Mfsd6__STM
Ddx20__STM,Greb1l__STM
Pmvk__STM,Alas1__STM
Pmvk__STM,Smurf1__STM
Pmvk__STM,Pgap4__STM
Pmvk__STM,Trank1__STM
Pmvk__STM,Snrnp70__STM
Pmvk__STM,Cisd3__STM
Kcnq5__STM,Mkrn1__STM
Kcnq5__STM,Slc39a12__STM
Kcnq5__STM,Ano2__STM
Kcnq5__STM,Pcdhb13__STM
Kcnq5__STM,Slc35d3__STM
Kcnq5__STM,mt-Cytb__STM
Kcnq5__STM,AI593442__STM
Sh3d19__STM,Abhd2__STM
Sh3d19__STM,Dock3__STM
Sh3d19__STM,Manbal__STM
Sh3d19__STM,Slc24a3__STM
Tex10__STM,Nfx1__STM
Enho__STM,Prps1__STM
Enho__STM,Ip6k2__STM
Enho__STM,Rsrp1__STM
Enho__STM,Rbm8a__STM
Enho__STM,Smurf1__STM
Enho__STM,Abhd2__STM
Enho__STM,Tmem130__STM
Enho__STM,Scn4b__STM
Enho__STM,Tmem191__STM
Enho__STM,Manbal__STM
Enho__STM,Slc24a3__STM
Enho__STM,mt-Nd1__STM
Enho__STM,mt-Cytb__STM
Enho__STM,Cisd3__STM
Enho__STM,Gm42722__STM
Npr2__STM,Dock3__STM
Bend5__STM,Cntnap4__STM
Bend5__STM,Scube3__STM
Bend5__STM,Tox__STM
Bend5__STM,Basp1__STM
Bend5__STM,Serpina9__STM
Bend5__STM,Tlnrd1__STM
Mrpl37__STM,Zfp946__STM
Ccdc30__STM,Wdr89__STM
Trappc3__STM,Nmnat1__STM
Gnl2__STM,Phex__STM
Gnl2__STM,Spaca6__STM
Psmc2__STM,Qars1__STM
Acot7__STM,Tgfa__STM
Acot7__STM,Itgam__STM
Acot7__STM,Map1lc3b__STM
Acot7__STM,Gucy1a1__STM
Acot7__STM,Jcad__STM
Acot7__STM,Klf16__STM
Acot7__STM,Ano2__STM
Acot7__STM,Pgap4__STM
Acot7__STM,Penk__STM
Acot7__STM,Scn4b__STM
Acot7__STM,Spock3__STM
Acot7__STM,Slc24a3__STM
Acot7__STM,AI593442__STM
Acot7__STM,Gm5093__STM
Acot7__STM,4921539H07Rik__STM
Ctnnbip1__STM,Cmas__STM
Ctnnbip1__STM,Dgki__STM
Ctnnbip1__STM,Col6a3__STM
Ctnnbip1__STM,Kcnip1__STM
Mib2__STM,Qars1__STM
Agbl5__STM,C2cd2l__STM
Agbl5__STM,Nmnat3__STM
Agbl5__STM,Klf16__STM
Agbl5__STM,Fbxo28__STM
Agbl5__STM,Gng7__STM
Agbl5__STM,Synpo2__STM
Agbl5__STM,Kcnip1__STM
Agbl5__STM,Spock3__STM
Agbl5__STM,Gpr88__STM
Agbl5__STM,Tlnrd1__STM
Agbl5__STM,4921539H07Rik__STM
Gabra4__STM,Adra2a__STM
Gabra4__STM,Jcad__STM
Gabra4__STM,Hs3st5__STM
Gabra4__STM,Synpo2__STM
Gabra4__STM,Ywhag__STM
Gabra4__STM,Spock3__STM
Gabra4__STM,Sez6l__STM
Gabra4__STM,Galnt13__STM
Gabra4__STM,AI593442__STM
Gabra4__STM,Hspa1a__STM
Mthfd2l__STM,Kdm3b__STM
Mthfd2l__STM,Pcdhb7__STM
Mrm2__STM,P2ry14__STM
Mrm2__STM,Emcn__STM
Dlx5__STM,Gucy1a1__STM
Dlx5__STM,Accs__STM
Dlx5__STM,4833418N02Rik__STM
Dlx5__STM,D430036J16Rik__STM
Klhdc10__STM,Zfp719__STM
Klhdc10__STM,Col6a3__STM
Luc7l2__STM,Arl2bp__STM
Luc7l2__STM,Trappc5__STM
Luc7l2__STM,Snrnp70__STM
Luc7l2__STM,Rasgrp3__STM
Luc7l2__STM,Mhrt__STM
Luc7l2__STM,Gm37569__STM
Mkrn1__STM,Cmas__STM
Mkrn1__STM,C2cd2l__STM
Mkrn1__STM,Nmnat3__STM
Mkrn1__STM,Wdr17__STM
Mkrn1__STM,Entpd3__STM
Mkrn1__STM,Isl1__STM
Mkrn1__STM,Greb1l__STM
Mkrn1__STM,Gng7__STM
Mkrn1__STM,Slc35d3__STM
Mkrn1__STM,Fam241a__STM
Mkrn1__STM,Clec12a__STM
Mkrn1__STM,Ccdc177__STM
Mkrn1__STM,Slc24a3__STM
Mkrn1__STM,Hes6__STM
Mkrn1__STM,D430036J16Rik__STM
Tgfa__STM,Cntnap4__STM
Tgfa__STM,C2cd2l__STM
Tgfa__STM,Lmo2__STM
Tgfa__STM,Jcad__STM
Tgfa__STM,Scube3__STM
Tgfa__STM,Abhd2__STM
Tgfa__STM,Mfsd6__STM
Tgfa__STM,Penk__STM
Tgfa__STM,Basp1__STM
Tgfa__STM,Scn4b__STM
Tgfa__STM,Gng7__STM
Tgfa__STM,Ywhag__STM
Tgfa__STM,Spock3__STM
Tgfa__STM,Ccdc177__STM
Tgfa__STM,Fxyd6__STM
Tgfa__STM,Gpr88__STM
Tgfa__STM,AI593442__STM
Tgfa__STM,Cisd3__STM
Tgfa__STM,4833418N02Rik__STM
Copg1__STM,Nmnat3__STM
Copg1__STM,Kctd1__STM
Copg1__STM,Ap1ar__STM
Kras__STM,Rapgef5__STM
Kras__STM,Neu2__STM
Cmas__STM,Rps6ka3__STM
Cmas__STM,Nmnat3__STM
Cmas__STM,Wdr17__STM
Cmas__STM,Strip2__STM
Cmas__STM,Clec12a__STM
Cmas__STM,Kcnip1__STM
Cmas__STM,Spock3__STM
Cmas__STM,Hes6__STM
Cmas__STM,Ap1ar__STM
Ift122__STM,Parm1__STM
Ift122__STM,Vps41__STM
Ift122__STM,AI593442__STM
Rad51ap1__STM,Nptn__STM
Rad51ap1__STM,Crebzf__STM
Fkbp4__STM,Mrps12__STM
Fkbp4__STM,Trank1__STM
Fkbp4__STM,Snrnp70__STM
Zfp719__STM,AI504432__STM
Fchsd2__STM,Map1lc3b__STM
Fchsd2__STM,Cacul1__STM
Fchsd2__STM,Sgsm1__STM
Fchsd2__STM,Cfap92__STM
Parva__STM,Htr1d__STM
Itgam__STM,Gucy1a1__STM
Itgam__STM,Galnt13__STM
Stx4a__STM,Fbxw4__STM
Stx4a__STM,Crebzf__STM
Vps35l__STM,Timm17b__STM
Vps35l__STM,Ttc21b__STM
Pgap2__STM,Gm29325__STM
Nadsyn1__STM,Ccdc9b__STM
Rbmx__STM,Adra2a__STM
Chmp1b2__STM,Efhd2__STM
Rps6ka3__STM,Lmtk2__STM
Rps6ka3__STM,Hey1__STM
Rps6ka3__STM,Slc35e2__STM
Rps6ka3__STM,Tbc1d22b__STM
Rps6ka3__STM,Scn4b__STM
Prps1__STM,Abhd2__STM
Prps1__STM,Tmem130__STM
Prps1__STM,Scn4b__STM
Prps1__STM,Trank1__STM
Prps1__STM,Slc24a3__STM
Tnks__STM,Krt80__STM
Saraf__STM,Pcdhb7__STM
Saraf__STM,Grb2__STM
Saraf__STM,Snrnp70__STM
Saraf__STM,Gm19967__STM
Pdlim3__STM,Timm17a__STM
Pdlim3__STM,Kcnip3__STM
Cntnap4__STM,Tox__STM
Cntnap4__STM,Mfsd6__STM
Cntnap4__STM,Basp1__STM
Cntnap4__STM,Gng7__STM
Cntnap4__STM,Fxyd6__STM
Cntnap4__STM,Gpr88__STM
Cntnap4__STM,Tlnrd1__STM
Cntnap4__STM,Rad51ap2__STM
Arl2bp__STM,Trappc5__STM
Arl2bp__STM,Uqcr10__STM
Arl2bp__STM,Snrnp70__STM
Map1lc3b__STM,4921539H07Rik__STM
Dbndd1__STM,Tspoap1__STM
Dbndd1__STM,Mroh5__STM
C2cd2l__STM,Nmnat3__STM
C2cd2l__STM,Lmo2__STM
C2cd2l__STM,Jcad__STM
C2cd2l__STM,Klf16__STM
C2cd2l__STM,Katnal1__STM
C2cd2l__STM,Mfsd6__STM
C2cd2l__STM,Penk__STM
C2cd2l__STM,Basp1__STM
C2cd2l__STM,Scn4b__STM
C2cd2l__STM,Kcnip1__STM
C2cd2l__STM,Spock3__STM
C2cd2l__STM,Serpina9__STM
C2cd2l__STM,Hes6__STM
C2cd2l__STM,Gpr88__STM
Lca5__STM,Ndufa13__STM
1700017B05Rik__STM,C130075A20Rik__STM
Nptn__STM,Traip__STM
Nptn__STM,Fmnl2__STM
Gclc__STM,P3h2__STM
Gclc__STM,Sgsm1__STM
Gclc__STM,Trp53bp1__STM
Dync1li1__STM,Prnp__STM
Nmnat3__STM,Gucy1a1__STM
Nmnat3__STM,Wdr17__STM
Nmnat3__STM,Accs__STM
Nmnat3__STM,Entpd3__STM
Nmnat3__STM,Isl1__STM
Nmnat3__STM,S100a13__STM
Nmnat3__STM,Slc35d3__STM
Nmnat3__STM,mt-Cytb__STM
Nmnat3__STM,Hes6__STM
Nmnat3__STM,Ap1ar__STM
Nmnat3__STM,1500015L24Rik__STM
Cep63__STM,Rasgrp2__STM
Cep63__STM,Baz1a__STM
Cep63__STM,Ebf1__STM
Cep63__STM,Gm3294__STM
Traip__STM,Pnoc__STM
Traip__STM,Slc35d3__STM
Traip__STM,Tlnrd1__STM
Ip6k1__STM,Cpped1__STM
Lmo2__STM,Jcad__STM
Lmo2__STM,Mfsd6__STM
Lmo2__STM,Scn4b__STM
Lmo2__STM,Slc35d3__STM
Lmo2__STM,Ywhag__STM
Lmo2__STM,Kcnip1__STM
Lmo2__STM,Spock3__STM
Lmo2__STM,Slc24a3__STM
Lmo2__STM,mt-Nd1__STM
Lmo2__STM,mt-Cytb__STM
Lmo2__STM,Fxyd6__STM
Lmo2__STM,Gpr88__STM
Lmo2__STM,AI593442__STM
Lmo2__STM,4833418N02Rik__STM
Gtf3c1__STM,Ctnna1__STM
Gtf3c1__STM,Mrps12__STM
Gtf3c1__STM,Stk19__STM
Alas1__STM,Trank1__STM
Rasgrp2__STM,Stk32a__STM
Rasgrp2__STM,Ebf1__STM
Rasgrp2__STM,Sez6l__STM
Rasgrp2__STM,Nkx2-9__STM
Rasgrp2__STM,Pcdhga6__STM
Inha__STM,Eif3b__STM
Npat__STM,Fmnl2__STM
Npat__STM,Gdpd1__STM
Podxl2__STM,Dcun1d4__STM
Podxl2__STM,Ebf1__STM
Cacul1__STM,Trp53bp1__STM
Adra2a__STM,Jcad__STM
Adra2a__STM,Ano2__STM
Adra2a__STM,Tmem130__STM
Adra2a__STM,Scn4b__STM
Adra2a__STM,Ywhag__STM
Adra2a__STM,Spock3__STM
Adra2a__STM,Sez6l__STM
Adra2a__STM,AI593442__STM
Vav3__STM,Lrch1__STM
Spr__STM,Tspyl5__STM
Spr__STM,Lrrc4c__STM
Spr__STM,Gm42463__STM
Gucy1a1__STM,Pgap4__STM
Gucy1a1__STM,Accs__STM
Gucy1a1__STM,Entpd3__STM
Gucy1a1__STM,Klhdc3__STM
Gucy1a1__STM,Gm5093__STM
Gucy1a1__STM,D430036J16Rik__STM
Chmp2a__STM,Spns2__STM
Jcad__STM,Klf16__STM
Jcad__STM,Ano2__STM
Jcad__STM,Scube3__STM
Jcad__STM,Penk__STM
Jcad__STM,Scn4b__STM
Jcad__STM,Arsj__STM
Jcad__STM,Gng7__STM
Jcad__STM,Synpo2__STM
Jcad__STM,Spock3__STM
Jcad__STM,Ccdc177__STM
Jcad__STM,Slc24a3__STM
Jcad__STM,mt-Cytb__STM
Jcad__STM,Gpr88__STM
Jcad__STM,AI593442__STM
Jcad__STM,Hspa1a__STM
Ino80__STM,Hmcn1__STM
Ttc21b__STM,Fbxo25__STM
Ttc21b__STM,Ndufaf8__STM
Parm1__STM,Baz1a__STM
Parm1__STM,Vps41__STM
Parm1__STM,Entpd3__STM
Parm1__STM,Fxyd6__STM
Rundc1__STM,Pld5__STM
Rundc1__STM,Gpr88__STM
Rundc1__STM,Rad51ap2__STM
Baz1a__STM,Ebf1__STM
Baz1a__STM,Prnp__STM
Baz1a__STM,Gm3294__STM
Arx__STM,Pgap4__STM
Arx__STM,Acadm__STM
Klf16__STM,Scn4b__STM
Klf16__STM,Gng7__STM
Klf16__STM,Synpo2__STM
Fam174c__STM,Pcdhga6__STM
Thrsp__STM,Mrm3__STM
Thrsp__STM,Pgap4__STM
Thrsp__STM,Hspa1a__STM
Cd99l2__STM,Psme4__STM
Ints6l__STM,Tbc1d22b__STM
Ints6l__STM,Zbtb3__STM
Fmnl2__STM,Mfsd6__STM
Fmnl2__STM,Insc__STM
Ndufa13__STM,Uqcr10__STM
Kctd1__STM,Rsrp1__STM
Kctd1__STM,Tubb2b__STM
Kctd1__STM,Clec12a__STM
Kctd1__STM,Hes6__STM
Fam13b__STM,Alg5__STM
Fam13b__STM,Arel1__STM
Fam13b__STM,Ap1ar__STM
Ago2__STM,Gm43672__STM
Slc39a12__STM,Dync2i2__STM
Rsrp1__STM,Rbm8a__STM
Rsrp1__STM,Trank1__STM
Rsrp1__STM,Slc24a3__STM
Dtl__STM,Osbpl10__STM
Zdhhc18__STM,Crebzf__STM
Mcrs1__STM,Ctnna1__STM
Mcrs1__STM,Hey1__STM
Mcrs1__STM,Emcn__STM
Mcrs1__STM,Neu2__STM
Phf12__STM,Uqcr10__STM
Ctnna1__STM,Synpo2__STM
Igsf8__STM,Gm8186__STM
Mturn__STM,Strip2__STM
Mturn__STM,Ap1ar__STM
Ano2__STM,Scn4b__STM
Rbm8a__STM,Pcdhb20__STM
Rbm8a__STM,Trank1__STM
Rbm8a__STM,Manbal__STM
Mesd__STM,Epm2aip1__STM
Mesd__STM,Gm26881__STM
Ift172__STM,Manbal__STM
Dgki__STM,Col6a3__STM
Dgki__STM,Kcnip1__STM
Scube3__STM,Pgap4__STM
Scube3__STM,Spns2__STM
Scube3__STM,Vps41__STM
Scube3__STM,Penk__STM
Scube3__STM,Scn4b__STM
Scube3__STM,Gng7__STM
Scube3__STM,Ywhag__STM
Scube3__STM,Kcnip1__STM
Scube3__STM,Spock3__STM
Scube3__STM,Rnf207__STM
Scube3__STM,Ccdc177__STM
Scube3__STM,Slc24a3__STM
Scube3__STM,mt-Cytb__STM
Scube3__STM,Insl5__STM
Scube3__STM,Gpr88__STM
Scube3__STM,4921539H07Rik__STM
Kdm3b__STM,Cfap92__STM
Smurf1__STM,Pgap4__STM
Smurf1__STM,Fbxo28__STM
Smurf1__STM,Rnf207__STM
Smurf1__STM,Trank1__STM
Smurf1__STM,Cisd3__STM
Irs2__STM,Arsj__STM
Lmtk2__STM,Abhd2__STM
Lmtk2__STM,Dock3__STM
Lmtk2__STM,Hey1__STM
Lmtk2__STM,Slc35e2__STM
Lmtk2__STM,Arel1__STM
Lmtk2__STM,Penk__STM
Lmtk2__STM,Slc24a3__STM
Lmtk2__STM,Gm42722__STM
Tspyl5__STM,Tmem130__STM
Tspyl5__STM,Pcdhb13__STM
Abhd2__STM,Pgap4__STM
Abhd2__STM,Dock3__STM
Abhd2__STM,Tbc1d22b__STM
Abhd2__STM,Slc24a3__STM
Abhd2__STM,Gm37124__STM
Wdr17__STM,Tbc1d22b__STM
Wdr17__STM,Osbpl6__STM
Wdr17__STM,Slc35d3__STM
Wdr17__STM,Fam241a__STM
Wdr17__STM,Clec12a__STM
Wdr17__STM,Slc24a3__STM
Wdr17__STM,mt-Cytb__STM
Wdr17__STM,Ap1ar__STM
Wdr17__STM,1500015L24Rik__STM
Wdr17__STM,4921539H07Rik__STM
Wdr17__STM,Gm42722__STM
Pgap4__STM,Dock3__STM
Pgap4__STM,Fbxo28__STM
Pgap4__STM,Zfp811__STM
Pgap4__STM,Acadm__STM
Pgap4__STM,Cisd3__STM
Pgap4__STM,Gm5093__STM
Strip2__STM,Katnal1__STM
Strip2__STM,Fxyd6__STM
Dync2i2__STM,Gm4491__STM
Dock3__STM,Hey1__STM
Dock3__STM,Rnf207__STM
Dock3__STM,Manbal__STM
Dock3__STM,Gm42722__STM
Polr2j__STM,Gm37569__STM
Ncoa5__STM,Scg2__STM
Stk32a__STM,C230014O12Rik__STM
Dtx4__STM,Cisd3__STM
Trappc5__STM,Mllt11__STM
Trappc5__STM,Uqcr10__STM
Trappc5__STM,C230014O12Rik__STM
Trappc5__STM,Gm42463__STM
Accs__STM,Entpd3__STM
Accs__STM,Klhdc3__STM
Hey1__STM,Arel1__STM
Hey1__STM,Penk__STM
Hey1__STM,Basp1__STM
Hey1__STM,Emcn__STM
Bcor__STM,Arel1__STM
Cbln3__STM,Mllt11__STM
Spns2__STM,Sez6l__STM
