node1,node2
Ndufv3__CTX,Senp7__CTX
Ndufv3__CTX,Tle5__CTX
Ndufv3__CTX,Med12l__CTX
Ndufv3__CTX,Nkain2__CTX
Ndufv3__CTX,UNKNOWN_1454__CTX
Clip4__CTX,Plpp3__CTX
Clip4__CTX,Rfx1__CTX
Clip4__CTX,Sec24a__CTX
Clip4__CTX,Krtcap2__CTX
Clip4__CTX,Tet1__CTX
Clip4__CTX,Kmt2d__CTX
Clip4__CTX,Pcmtd1__CTX
Clip4__CTX,Mrfap1__CTX
Clip4__CTX,Med12l__CTX
Clip4__CTX,Gm15513__CTX
Clip4__CTX,Gm3687__CTX
Clip4__CTX,Muc3a__CTX
Clip4__CTX,Gm43187__CTX
Pja2__CTX,Cdc42bpa__CTX
Pja2__CTX,Zfp638__CTX
Pja2__CTX,Cep350__CTX
Pja2__CTX,Kcnh2__CTX
Pja2__CTX,Lmbrd2__CTX
Pja2__CTX,Wwp1__CTX
Pja2__CTX,Zbtb37__CTX
Pja2__CTX,Fzd5__CTX
Pja2__CTX,Pcmtd1__CTX
Pja2__CTX,Nap1l1__CTX
Pja2__CTX,Kcnma1__CTX
Pja2__CTX,Gm18284__CTX
Zfp523__CTX,Sp4__CTX
Zfp523__CTX,Csrp1__CTX
Zfp523__CTX,Rxrb__CTX
Zfp523__CTX,Nxph3__CTX
Zfp523__CTX,Tnfrsf19__CTX
Zfp523__CTX,Mpst__CTX
Mtpap__CTX,Mgat5b__CTX
Mtpap__CTX,Tbc1d30__CTX
Svil__CTX,2310057M21Rik__CTX
Mib1__CTX,Csnk2b__CTX
Mib1__CTX,Rps26__CTX
Mib1__CTX,Gdap1__CTX
Mib1__CTX,Gls__CTX
Mib1__CTX,Csrp1__CTX
Mib1__CTX,Mrgbp__CTX
Mib1__CTX,Ctso__CTX
Mib1__CTX,Mfn2__CTX
Mib1__CTX,Ift122__CTX
Mib1__CTX,Psd3__CTX
Mib1__CTX,Sh2b1__CTX
Mib1__CTX,Cep15__CTX
Mib1__CTX,Gde1__CTX
Mib1__CTX,Dgkh__CTX
Mib1__CTX,Tsen34__CTX
Mib1__CTX,Lrfn5__CTX
Mib1__CTX,Dipk1b__CTX
Mib1__CTX,Rnf13__CTX
Mib1__CTX,Atp5mf__CTX
Mib1__CTX,Rxrb__CTX
Mib1__CTX,Fcho2__CTX
Mib1__CTX,Dmtf1__CTX
Mib1__CTX,Zbtb37__CTX
Mib1__CTX,Kcnj4__CTX
Mib1__CTX,Tubg2__CTX
Mib1__CTX,Tmem104__CTX
Mib1__CTX,Srcap__CTX
Mib1__CTX,Tle5__CTX
Mib1__CTX,Med12l__CTX
Mib1__CTX,H2bc27__CTX
Mib1__CTX,Tnfrsf19__CTX
Mib1__CTX,B9d2__CTX
Mib1__CTX,Rtl8b__CTX
Mib1__CTX,Urm1__CTX
Mib1__CTX,Rpl31__CTX
Mib1__CTX,Naip6__CTX
Mib1__CTX,Ftx__CTX
Mib1__CTX,C130023A14Rik__CTX
Sting1__CTX,F9__CTX
Spata24__CTX,Atosb__CTX
Spata24__CTX,Col8a1__CTX
Stard4__CTX,Plin2__CTX
Stard4__CTX,Gm43066__CTX
Map3k2__CTX,Iws1__CTX
Map3k2__CTX,Mto1__CTX
Map3k2__CTX,D030028A08Rik__CTX
Iws1__CTX,Spopl__CTX
Iws1__CTX,Fam168a__CTX
Iws1__CTX,Zfp638__CTX
Iws1__CTX,Mier3__CTX
Iws1__CTX,Cep350__CTX
Iws1__CTX,Setd2__CTX
Iws1__CTX,Tcf4__CTX
Iws1__CTX,Fra10ac1__CTX
Iws1__CTX,R3hdm1__CTX
Iws1__CTX,Nap1l1__CTX
Iws1__CTX,Kcnma1__CTX
Csnk2b__CTX,Xpnpep1__CTX
Csnk2b__CTX,Ctso__CTX
Csnk2b__CTX,Yars1__CTX
Csnk2b__CTX,Tfip11__CTX
Csnk2b__CTX,Vps13c__CTX
Csnk2b__CTX,Atp5mf__CTX
Csnk2b__CTX,Col25a1__CTX
Csnk2b__CTX,Scrt2__CTX
Csnk2b__CTX,Tnfrsf19__CTX
Csnk2b__CTX,Nkain2__CTX
Csnk2b__CTX,Heg1__CTX
Csnk2b__CTX,Hmgcs1__CTX
Csnk2b__CTX,C130023A14Rik__CTX
Impact__CTX,Atp1b1__CTX
Impact__CTX,Atg9b__CTX
Impact__CTX,Oaz2__CTX
Impact__CTX,Rbm7__CTX
Impact__CTX,Ptk2b__CTX
Impact__CTX,Nkain2__CTX
Impact__CTX,5730409E04Rik__CTX
Impact__CTX,UNKNOWN_1454__CTX
Impact__CTX,1810021B22Rik__CTX
Impact__CTX,Cbx6__CTX
Fads2__CTX,Thoc3__CTX
Fads2__CTX,Cfh__CTX
Fads2__CTX,Eif2s2__CTX
Tmem138__CTX,Sec24a__CTX
Tmem138__CTX,Zbtb37__CTX
Tmem138__CTX,Gm42482__CTX
Naa40__CTX,Rps26__CTX
Naa40__CTX,Ctso__CTX
Naa40__CTX,Lrba__CTX
Naa40__CTX,Dusp11__CTX
Naa40__CTX,Psmd10__CTX
Naa40__CTX,Cops8__CTX
Naa40__CTX,Mrpl34__CTX
Naa40__CTX,Tsen34__CTX
Naa40__CTX,Zcchc12__CTX
Naa40__CTX,Atp5mf__CTX
Naa40__CTX,Oaz2__CTX
Naa40__CTX,Emc6__CTX
Naa40__CTX,Kmt2d__CTX
Naa40__CTX,Senp7__CTX
Naa40__CTX,Tle5__CTX
Naa40__CTX,Med12l__CTX
Naa40__CTX,Fry__CTX
Naa40__CTX,Slc2a4rg-ps__CTX
Naa40__CTX,C130023A14Rik__CTX
Naa40__CTX,Gm38299__CTX
Pcx__CTX,Fzd5__CTX
Pcx__CTX,Cdk7__CTX
Pcx__CTX,Gm43765__CTX
Drap1__CTX,Dusp11__CTX
Drap1__CTX,Ppme1__CTX
Drap1__CTX,Tsen34__CTX
Drap1__CTX,Oaz2__CTX
Drap1__CTX,Arhgef1__CTX
Drap1__CTX,Dmtf1__CTX
Drap1__CTX,Tubg2__CTX
Drap1__CTX,Mir9-2hg__CTX
Drap1__CTX,Nlgn2__CTX
Drap1__CTX,Srcap__CTX
Drap1__CTX,Tle5__CTX
Drap1__CTX,Fry__CTX
Drap1__CTX,4933439C10Rik__CTX
Drap1__CTX,Ftx__CTX
Drap1__CTX,Dynlt1a__CTX
Drap1__CTX,Gm3764__CTX
Drap1__CTX,C130023A14Rik__CTX
Xpnpep1__CTX,Yars1__CTX
Xpnpep1__CTX,Scrt2__CTX
Xpnpep1__CTX,Hmgcs1__CTX
Btbd1__CTX,H1f10__CTX
Btbd1__CTX,B9d2__CTX
Btbd1__CTX,Naip6__CTX
Arhgap19__CTX,Map3k13__CTX
Arhgap19__CTX,Hspb8__CTX
Flnb__CTX,Rps26__CTX
Flnb__CTX,Ctso__CTX
Flnb__CTX,Macf1__CTX
Flnb__CTX,Mfn2__CTX
Flnb__CTX,Ppme1__CTX
Flnb__CTX,Zpr1__CTX
Flnb__CTX,L3mbtl1__CTX
Flnb__CTX,Tsen34__CTX
Flnb__CTX,Rnf13__CTX
Flnb__CTX,Atp5mf__CTX
Flnb__CTX,Arhgef1__CTX
Flnb__CTX,Fcho2__CTX
Flnb__CTX,Tubg2__CTX
Flnb__CTX,Rpl31__CTX
Flnb__CTX,Ftx__CTX
Sp4__CTX,Rab40c__CTX
Sp4__CTX,Furin__CTX
Sp4__CTX,Atosb__CTX
Sp4__CTX,Ss18__CTX
Sp4__CTX,Plekhg5__CTX
Sp4__CTX,Jam2__CTX
Sp4__CTX,Fpgt__CTX
Sp4__CTX,Mpst__CTX
Sp4__CTX,Nkain1__CTX
Gdf11__CTX,Krt73__CTX
Rps26__CTX,Gls__CTX
Rps26__CTX,Slc25a12__CTX
Rps26__CTX,Mrgbp__CTX
Rps26__CTX,Ctso__CTX
Rps26__CTX,Nans__CTX
Rps26__CTX,Tfip11__CTX
Rps26__CTX,Dusp11__CTX
Rps26__CTX,Sh2b1__CTX
Rps26__CTX,Rpgr__CTX
Rps26__CTX,Cops8__CTX
Rps26__CTX,L3mbtl1__CTX
Rps26__CTX,Tsen34__CTX
Rps26__CTX,Dipk1b__CTX
Rps26__CTX,Phpt1__CTX
Rps26__CTX,Zcchc12__CTX
Rps26__CTX,Ddhd1__CTX
Rps26__CTX,Atp5mf__CTX
Rps26__CTX,Oaz2__CTX
Rps26__CTX,Arhgef1__CTX
Rps26__CTX,Hspb8__CTX
Rps26__CTX,Klf8__CTX
Rps26__CTX,Fcho2__CTX
Rps26__CTX,Vps13a__CTX
Rps26__CTX,Emc6__CTX
Rps26__CTX,Ankrd16__CTX
Rps26__CTX,Kmt2d__CTX
Rps26__CTX,Mir9-2hg__CTX
Rps26__CTX,Nlgn2__CTX
Rps26__CTX,Senp7__CTX
Rps26__CTX,Srcap__CTX
Rps26__CTX,Tle5__CTX
Rps26__CTX,R3hdm1__CTX
Rps26__CTX,Tnfrsf19__CTX
Rps26__CTX,Nkain2__CTX
Rps26__CTX,Rpl31__CTX
Rps26__CTX,UNKNOWN_1454__CTX
Rps26__CTX,Ftx__CTX
Rps26__CTX,Muc3a__CTX
Rps26__CTX,C130023A14Rik__CTX
Rps26__CTX,Gm38104__CTX
Chmp6__CTX,Cfap69__CTX
Chmp6__CTX,Gm43420__CTX
Pstpip2__CTX,Arhgef26__CTX
Gaa__CTX,Cdc73__CTX
Gaa__CTX,Gne__CTX
Gaa__CTX,Exoc5__CTX
Gaa__CTX,B9d2__CTX
Gaa__CTX,Cry2__CTX
Rab40c__CTX,Csrp1__CTX
Rab40c__CTX,Yars1__CTX
Rab40c__CTX,Asphd2__CTX
Rab40c__CTX,Furin__CTX
Rab40c__CTX,Rxrb__CTX
Rab40c__CTX,Plekhg5__CTX
Rab40c__CTX,Fpgt__CTX
Rab40c__CTX,Klhl26__CTX
Rab40c__CTX,Tnfrsf19__CTX
Rab40c__CTX,Urm1__CTX
Rab40c__CTX,Mpst__CTX
Gdap1__CTX,Ptpn4__CTX
Gdap1__CTX,Mrgbp__CTX
Gdap1__CTX,Ppme1__CTX
Gdap1__CTX,Tsen34__CTX
Gdap1__CTX,Rnf13__CTX
Gdap1__CTX,4921524J17Rik__CTX
Gdap1__CTX,Zc3hc1__CTX
Gdap1__CTX,Zbtb45__CTX
Gdap1__CTX,Adam10__CTX
Gdap1__CTX,Col25a1__CTX
Gdap1__CTX,Rtl8b__CTX
Dhtkd1__CTX,Rad54l2__CTX
Thoc3__CTX,Eid2__CTX
Gria4__CTX,Rpn2__CTX
Gria4__CTX,Zranb2__CTX
Gria4__CTX,Flna__CTX
Gria4__CTX,Nptn__CTX
Gria4__CTX,Slf2__CTX
Gria4__CTX,Tnrc18__CTX
Gria4__CTX,Fcho2__CTX
Gria4__CTX,Setd2__CTX
Gria4__CTX,Senp7__CTX
Gria4__CTX,Scrt2__CTX
Gria4__CTX,Arl1__CTX
Gria4__CTX,Med18__CTX
Gria4__CTX,Gm43765__CTX
Carf__CTX,Macf1__CTX
Carf__CTX,Ankib1__CTX
Carf__CTX,Rad54l2__CTX
Carf__CTX,Gm38104__CTX
Carf__CTX,Gm42482__CTX
Gls__CTX,Ctso__CTX
Gls__CTX,Mfn2__CTX
Gls__CTX,Ift122__CTX
Gls__CTX,Gde1__CTX
Gls__CTX,Lrfn5__CTX
Gls__CTX,Dipk1b__CTX
Gls__CTX,Rnf13__CTX
Gls__CTX,Rxrb__CTX
Gls__CTX,Fcho2__CTX
Gls__CTX,Dmtf1__CTX
Gls__CTX,Mgat5b__CTX
Gls__CTX,Tubg2__CTX
Gls__CTX,Mir9-2hg__CTX
Gls__CTX,R3hdm1__CTX
Gls__CTX,Rtl8b__CTX
Gls__CTX,Rpl31__CTX
Gls__CTX,C130023A14Rik__CTX
Spp2__CTX,Bclaf3__CTX
Cdc73__CTX,Nek1__CTX
Cdc73__CTX,Arhgap5__CTX
Cdc73__CTX,Ltbp4__CTX
Cdc73__CTX,Tcf4__CTX
Cdc73__CTX,Cry2__CTX
Cdc73__CTX,Msi2__CTX
Cdc73__CTX,Gm3687__CTX
Ptpn4__CTX,Brdt__CTX
Ptpn4__CTX,Rnf13__CTX
Ptpn4__CTX,Zbtb37__CTX
Ptpn4__CTX,Rdh11__CTX
Steap3__CTX,Gm23751__CTX
Csrp1__CTX,Slc7a11__CTX
Csrp1__CTX,Ctso__CTX
Csrp1__CTX,Dusp11__CTX
Csrp1__CTX,Ift122__CTX
Csrp1__CTX,Psd3__CTX
Csrp1__CTX,Furin__CTX
Csrp1__CTX,Mrpl34__CTX
Csrp1__CTX,Tsen34__CTX
Csrp1__CTX,Lrfn5__CTX
Csrp1__CTX,Atosb__CTX
Csrp1__CTX,Rnf13__CTX
Csrp1__CTX,Ddhd1__CTX
Csrp1__CTX,Crygn__CTX
Csrp1__CTX,Rxrb__CTX
Csrp1__CTX,Plekhg5__CTX
Csrp1__CTX,Dmtf1__CTX
Csrp1__CTX,Kcnj4__CTX
Csrp1__CTX,Mir9-2hg__CTX
Csrp1__CTX,Fpgt__CTX
Csrp1__CTX,Srcap__CTX
Csrp1__CTX,Adam10__CTX
Csrp1__CTX,Taf1b__CTX
Csrp1__CTX,Tnfrsf19__CTX
Csrp1__CTX,B9d2__CTX
Csrp1__CTX,Rtl8b__CTX
Csrp1__CTX,Urm1__CTX
Csrp1__CTX,Ftx__CTX
Csrp1__CTX,Tmem250__CTX
Csrp1__CTX,Dynlt1a__CTX
Csrp1__CTX,C130023A14Rik__CTX
Csrp1__CTX,Gm38104__CTX
Csrp1__CTX,Peg13__CTX
Tor1aip1__CTX,Extl1__CTX
Tor1aip1__CTX,Fam91a1__CTX
Tor1aip1__CTX,Rxrb__CTX
Xpr1__CTX,Mtm1__CTX
Xpr1__CTX,Rps13-ps5__CTX
Xpr1__CTX,Gm37777__CTX
Xpr1__CTX,Gm43795__CTX
Cdc42bpa__CTX,Spopl__CTX
Cdc42bpa__CTX,Pum1__CTX
Cdc42bpa__CTX,Sh2b1__CTX
Cdc42bpa__CTX,L3mbtl1__CTX
Cdc42bpa__CTX,Rad54l2__CTX
Cdc42bpa__CTX,Setd2__CTX
Cdc42bpa__CTX,R3hdm1__CTX
Cdc42bpa__CTX,Nap1l1__CTX
Cdc42bpa__CTX,Gm3687__CTX
Cdc42bpa__CTX,Gm43765__CTX
Trp53bp2__CTX,Furin__CTX
Trp53bp2__CTX,Gphn__CTX
Trp53bp2__CTX,Ccnyl1__CTX
Atp1b1__CTX,Psmd10__CTX
Atp1b1__CTX,Eif2s2__CTX
Atp1b1__CTX,1810021B22Rik__CTX
Soat1__CTX,Ndst2__CTX
Rgs5__CTX,Psd3__CTX
Rgs5__CTX,Smyd5__CTX
Rgs5__CTX,Patl1__CTX
Rgs5__CTX,H2bc27__CTX
Rgs5__CTX,Arb2a__CTX
Rgs5__CTX,Urm1__CTX
Rgs5__CTX,1810021B22Rik__CTX
Lypd6b__CTX,Patl1__CTX
Lypd6b__CTX,Nxph3__CTX
Spopl__CTX,Macf1__CTX
Spopl__CTX,Zfp638__CTX
Spopl__CTX,Rpgr__CTX
Spopl__CTX,Ndn__CTX
Spopl__CTX,Phpt1__CTX
Spopl__CTX,Tcf4__CTX
Spopl__CTX,Fra10ac1__CTX
Spopl__CTX,R3hdm1__CTX
Spopl__CTX,Rdh11__CTX
Spopl__CTX,Gm43765__CTX
Slc25a12__CTX,Vps39__CTX
Slc25a12__CTX,Zranb2__CTX
Slc25a12__CTX,Gigyf1__CTX
Slc25a12__CTX,Rpgr__CTX
Slc25a12__CTX,Ndn__CTX
Slc25a12__CTX,Atp5mf__CTX
Slc25a12__CTX,Grk3__CTX
Slc25a12__CTX,Kmt2d__CTX
Slc25a12__CTX,Med12l__CTX
Slc25a12__CTX,Arl1__CTX
Slc25a12__CTX,Gm43066__CTX
Sp3__CTX,Tet1__CTX
Lrp4__CTX,Ccnyl1__CTX
Lrp4__CTX,Gm42853__CTX
Vps39__CTX,Zranb2__CTX
Vps39__CTX,Rpgr__CTX
Vps39__CTX,Ndn__CTX
Vps39__CTX,Kdm3b__CTX
Vps39__CTX,Arhgef1__CTX
Vps39__CTX,Prima1__CTX
Vps39__CTX,Med18__CTX
Vps39__CTX,Nbeal1__CTX
Knstrn__CTX,Krt73__CTX
Cpxm1__CTX,Cfdp1__CTX
Mrgbp__CTX,Ctso__CTX
Mrgbp__CTX,Zranb2__CTX
Mrgbp__CTX,Yars1__CTX
Mrgbp__CTX,Psd3__CTX
Mrgbp__CTX,Tsen34__CTX
Mrgbp__CTX,Zc3hc1__CTX
Mrgbp__CTX,Tle5__CTX
Mrgbp__CTX,Med12l__CTX
Mrgbp__CTX,Tnfrsf19__CTX
Mrgbp__CTX,Ftx__CTX
Mmp24__CTX,Nphp3__CTX
Mmp24__CTX,Lrfn5__CTX
Rpn2__CTX,Zranb2__CTX
Rpn2__CTX,Nptn__CTX
Rpn2__CTX,Grk3__CTX
Rpn2__CTX,Wdr27__CTX
Rpn2__CTX,Zbtb44__CTX
Rpn2__CTX,Nlgn2__CTX
Rpn2__CTX,Med12l__CTX
Rpn2__CTX,Scrt2__CTX
Rpn2__CTX,Arl1__CTX
Rpn2__CTX,Arb2a__CTX
Slc7a11__CTX,Ift122__CTX
Slc7a11__CTX,Zcchc12__CTX
Slc7a11__CTX,Plekhg5__CTX
Slc7a11__CTX,Col25a1__CTX
Slc7a11__CTX,Ap2a1__CTX
Slc7a11__CTX,Tnfrsf19__CTX
Slc7a11__CTX,Urm1__CTX
Casq2__CTX,Macf1__CTX
Sypl2__CTX,Zfp677__CTX
Ctso__CTX,Mfn2__CTX
Ctso__CTX,Dusp11__CTX
Ctso__CTX,Ift122__CTX
Ctso__CTX,Mrpl3__CTX
Ctso__CTX,Gde1__CTX
Ctso__CTX,Mrpl34__CTX
Ctso__CTX,Tsen34__CTX
Ctso__CTX,Phpt1__CTX
Ctso__CTX,Atp5mf__CTX
Ctso__CTX,Zc3hc1__CTX
Ctso__CTX,Cfap69__CTX
Ctso__CTX,Oaz2__CTX
Ctso__CTX,Krtcap2__CTX
Ctso__CTX,Tubg2__CTX
Ctso__CTX,Emc6__CTX
Ctso__CTX,Ankrd16__CTX
Ctso__CTX,Kmt2d__CTX
Ctso__CTX,Mir9-2hg__CTX
Ctso__CTX,Tle5__CTX
Ctso__CTX,Med12l__CTX
Ctso__CTX,H2bc27__CTX
Ctso__CTX,Scrt2__CTX
Ctso__CTX,Tnfrsf19__CTX
Ctso__CTX,B9d2__CTX
Ctso__CTX,Urm1__CTX
Ctso__CTX,Nkain2__CTX
Ctso__CTX,Rpl31__CTX
Ctso__CTX,Gm15513__CTX
Ctso__CTX,Tmem250__CTX
Ctso__CTX,Muc3a__CTX
Ctso__CTX,C130023A14Rik__CTX
Iqgap3__CTX,Muc3a__CTX
Lrba__CTX,Slc2a4rg-ps__CTX
Zranb2__CTX,Nptn__CTX
Zranb2__CTX,Ndn__CTX
Zranb2__CTX,Slf2__CTX
Zranb2__CTX,Sec24a__CTX
Zranb2__CTX,Atp5mf__CTX
Zranb2__CTX,Kdm3b__CTX
Zranb2__CTX,Tnrc18__CTX
Zranb2__CTX,Arhgef1__CTX
Zranb2__CTX,Fcho2__CTX
Zranb2__CTX,Nlgn2__CTX
Zranb2__CTX,Senp7__CTX
Zranb2__CTX,Tle5__CTX
Zranb2__CTX,Mrfap1__CTX
Zranb2__CTX,Med12l__CTX
Zranb2__CTX,Scrt2__CTX
Zranb2__CTX,Arl1__CTX
Nans__CTX,Gde1__CTX
Nans__CTX,Vps13c__CTX
Nans__CTX,L3mbtl1__CTX
Nans__CTX,Zcchc12__CTX
Nans__CTX,Fcho2__CTX
Nans__CTX,Kmt2d__CTX
Nans__CTX,Senp7__CTX
Nans__CTX,Cyb5d2__CTX
Nans__CTX,Rpl31__CTX
Nans__CTX,Slc2a4rg-ps__CTX
Nans__CTX,Cbx6__CTX
Nans__CTX,Gm38104__CTX
Plin2__CTX,Gm43066__CTX
Plpp3__CTX,Macf1__CTX
Plpp3__CTX,Nptn__CTX
Plpp3__CTX,Map3k13__CTX
Plpp3__CTX,Fcho2__CTX
Plpp3__CTX,Med12l__CTX
Plpp3__CTX,Gm3687__CTX
Pum1__CTX,Fam168a__CTX
Pum1__CTX,Dmxl1__CTX
Pum1__CTX,Lmbrd2__CTX
Pum1__CTX,B230217C12Rik__CTX
Pum1__CTX,Kcnma1__CTX
Ybx1__CTX,Mecp2__CTX
Ybx1__CTX,Ccdc134__CTX
Macf1__CTX,Glmn__CTX
Macf1__CTX,Gde1__CTX
Macf1__CTX,Arhgap5__CTX
Macf1__CTX,L3mbtl1__CTX
Macf1__CTX,Rad54l2__CTX
Macf1__CTX,Arhgef1__CTX
Macf1__CTX,Setd2__CTX
Macf1__CTX,D630023F18Rik__CTX
Macf1__CTX,Ankrd16__CTX
Macf1__CTX,Tcf4__CTX
Macf1__CTX,Mrfap1__CTX
Macf1__CTX,Taf1b__CTX
Macf1__CTX,Gm37420__CTX
Ptch2__CTX,Rom1__CTX
Ccdc28b__CTX,Trib1__CTX
Yars1__CTX,Zc3hc1__CTX
Yars1__CTX,Tmem229b__CTX
Yars1__CTX,Tnfrsf19__CTX
Yars1__CTX,H3f3a__CTX
Extl1__CTX,Furin__CTX
Extl1__CTX,Sgf29__CTX
Extl1__CTX,Cops8__CTX
Extl1__CTX,Taf1b__CTX
Extl1__CTX,Tnfrsf19__CTX
Extl1__CTX,H3f3a__CTX
Extl1__CTX,Nkain2__CTX
Extl1__CTX,Gm38299__CTX
Mfn2__CTX,Gde1__CTX
Mfn2__CTX,Vps13c__CTX
Mfn2__CTX,Tsen34__CTX
Mfn2__CTX,Rnf13__CTX
Mfn2__CTX,Phpt1__CTX
Mfn2__CTX,Oaz2__CTX
Mfn2__CTX,Fcho2__CTX
Mfn2__CTX,Dmtf1__CTX
Mfn2__CTX,Tubg2__CTX
Mfn2__CTX,Tmem104__CTX
Mfn2__CTX,Gphn__CTX
Mfn2__CTX,Med12l__CTX
Mfn2__CTX,Zfp74__CTX
Mfn2__CTX,Tnfrsf19__CTX
Mfn2__CTX,B9d2__CTX
Mfn2__CTX,Med18__CTX
Mfn2__CTX,Rtl8b__CTX
Mfn2__CTX,Urm1__CTX
Mfn2__CTX,Rpl31__CTX
Mfn2__CTX,Slc2a4rg-ps__CTX
Mfn2__CTX,C030013C21Rik__CTX
Mfn2__CTX,C130023A14Rik__CTX
Mfn2__CTX,Peg13__CTX
Dnajb6__CTX,Sall1__CTX
Glmn__CTX,Dusp11__CTX
Glmn__CTX,Ndn__CTX
Glmn__CTX,Rpl37__CTX
Glmn__CTX,Ankrd16__CTX
Glmn__CTX,Taf1b__CTX
Brdt__CTX,Dgkh__CTX
Brdt__CTX,Arhgap5__CTX
Brdt__CTX,Gphn__CTX
Tfip11__CTX,Nptn__CTX
Tfip11__CTX,Map3k13__CTX
Tfip11__CTX,Tle5__CTX
Tfip11__CTX,Slc7a14__CTX
Tfip11__CTX,Nkain2__CTX
Asphd2__CTX,Furin__CTX
Asphd2__CTX,Rasa2__CTX
Asphd2__CTX,Nicn1__CTX
Asphd2__CTX,Atosb__CTX
Asphd2__CTX,Plekhg5__CTX
Asphd2__CTX,Tmem229b__CTX
Fam168a__CTX,Zfp638__CTX
Fam168a__CTX,Mier3__CTX
Fam168a__CTX,Ndn__CTX
Fam168a__CTX,Cep350__CTX
Fam168a__CTX,Kcnh2__CTX
Fam168a__CTX,Tnrc18__CTX
Fam168a__CTX,Lmbrd2__CTX
Fam168a__CTX,Wwp1__CTX
Fam168a__CTX,Ehbp1__CTX
Fam168a__CTX,B230217C12Rik__CTX
Fam168a__CTX,Kcnma1__CTX
Fam168a__CTX,Tmem100__CTX
Gigyf1__CTX,Rpgr__CTX
Gigyf1__CTX,Rfx1__CTX
Dusp11__CTX,Ift122__CTX
Dusp11__CTX,Rasa2__CTX
Dusp11__CTX,Gde1__CTX
Dusp11__CTX,Cops8__CTX
Dusp11__CTX,Rab24__CTX
Dusp11__CTX,Mrpl34__CTX
Dusp11__CTX,Tsen34__CTX
Dusp11__CTX,Rnf13__CTX
Dusp11__CTX,Phpt1__CTX
Dusp11__CTX,Zcchc12__CTX
Dusp11__CTX,Ddhd1__CTX
Dusp11__CTX,Atp5mf__CTX
Dusp11__CTX,Oaz2__CTX
Dusp11__CTX,Rpl37__CTX
Dusp11__CTX,Dctpp1__CTX
Dusp11__CTX,Dmtf1__CTX
Dusp11__CTX,Kcnj4__CTX
Dusp11__CTX,Ankrd16__CTX
Dusp11__CTX,Kmt2d__CTX
Dusp11__CTX,Mir9-2hg__CTX
Dusp11__CTX,Fry__CTX
Dusp11__CTX,Taf1b__CTX
Dusp11__CTX,Tnfrsf19__CTX
Dusp11__CTX,Rtl8b__CTX
Dusp11__CTX,Urm1__CTX
Dusp11__CTX,Nkain2__CTX
Dusp11__CTX,Neu2__CTX
Dusp11__CTX,Ftx__CTX
Dusp11__CTX,Tmem250__CTX
Dusp11__CTX,C130023A14Rik__CTX
Dusp11__CTX,Gm37834__CTX
Dusp11__CTX,Gm38104__CTX
Dusp11__CTX,Gm43751__CTX
Zfp638__CTX,Cep350__CTX
Zfp638__CTX,Arhgap5__CTX
Zfp638__CTX,Setd2__CTX
Zfp638__CTX,B230217C12Rik__CTX
Zfp638__CTX,Pcmtd1__CTX
Zfp638__CTX,Fra10ac1__CTX
Zfp638__CTX,R3hdm1__CTX
Zfp638__CTX,Tubb2a__CTX
Zfp638__CTX,Nap1l1__CTX
Zfp638__CTX,Kcnma1__CTX
Zfp638__CTX,Gm3687__CTX
Zfp638__CTX,Gm37266__CTX
Wbp1__CTX,Ift122__CTX
Wbp1__CTX,Srprb__CTX
Wbp1__CTX,Mrpl34__CTX
Wbp1__CTX,Ankrd9__CTX
Wbp1__CTX,Zc3hc1__CTX
Wbp1__CTX,Naip6__CTX
Ift122__CTX,Mrpl34__CTX
Ift122__CTX,Tsen34__CTX
Ift122__CTX,Zcchc12__CTX
Ift122__CTX,Atp5mf__CTX
Ift122__CTX,Dmtf1__CTX
Ift122__CTX,Kcnj4__CTX
Ift122__CTX,Emc6__CTX
Ift122__CTX,Col25a1__CTX
Ift122__CTX,Cry2__CTX
Ift122__CTX,Urm1__CTX
Ift122__CTX,Ppil6__CTX
Ift122__CTX,C130023A14Rik__CTX
Psd3__CTX,Cep15__CTX
Psd3__CTX,Tsen34__CTX
Psd3__CTX,Dipk1b__CTX
Psd3__CTX,Plekhg5__CTX
Psd3__CTX,Zbtb37__CTX
Psd3__CTX,Adam10__CTX
Psd3__CTX,H2bc27__CTX
Psd3__CTX,Scrt2__CTX
Psd3__CTX,Tnfrsf19__CTX
Psd3__CTX,Urm1__CTX
Psd3__CTX,1810021B22Rik__CTX
Psd3__CTX,Tmem250__CTX
Psd3__CTX,Muc3a__CTX
Psd3__CTX,C130023A14Rik__CTX
Psd3__CTX,Gm38077__CTX
Mtmr10__CTX,Psmd10__CTX
Mtmr10__CTX,Ermard__CTX
Mtmr10__CTX,Dctpp1__CTX
Mtmr10__CTX,6430511E19Rik__CTX
Furin__CTX,Sgf29__CTX
Furin__CTX,Rasa2__CTX
Furin__CTX,Nicn1__CTX
Furin__CTX,Lrfn5__CTX
Furin__CTX,Atosb__CTX
Furin__CTX,Ddhd1__CTX
Furin__CTX,Rxrb__CTX
Furin__CTX,Plekhg5__CTX
Furin__CTX,Kcnj4__CTX
Furin__CTX,Mir9-2hg__CTX
Furin__CTX,Klhl26__CTX
Furin__CTX,Tnfrsf19__CTX
Furin__CTX,Urm1__CTX
Furin__CTX,Mpst__CTX
Furin__CTX,Gm37777__CTX
Furin__CTX,C130023A14Rik__CTX
Sgf29__CTX,Gm26592__CTX
Sgf29__CTX,Gm38357__CTX
