n1,n2,VECPAC_r,VECPAC_p,VECPAC_n,DSS_r,DSS_p,DSS_n,LPS_r,LPS_p,LPS_n,Pooled_r,Pooled_p,Pooled_n,r Count
ENSMUSG00000030271-B,"2,2'-Bipyridine",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.753702346348183,0.0835232813732598,6,-0.6678475954023656,0.0176248455066034,12,3
ENSMUSG00000030271-B,"2,3-Butanediol, O-(trimethylsilyl)-, monoacetate",-1.0,0.0,3,0.0,1.0,3,-0.0512989176042577,0.934712848108234,5,-0.6001623157070137,0.0509240504947648,11,3
ENSMUSG00000030271-B,"2,3-Dihydroxybutanoic acid",,,2,-0.8660254037844387,0.3333333333333332,3,0.3999999999999999,0.6,4,-0.1848804774995239,0.633928325636063,9,2
ENSMUSG00000030271-B,"2',3'-Di-O-acetyladenosine",,,2,,,2,-0.5,0.6666666666666667,3,-0.594618725379069,0.1590899937011846,7,1
ENSMUSG00000030271-B,"2,4,4'-Trihydroxybenzophenone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.1428571428571428,0.7871720116618075,6,0.1719308829265134,0.5931277409492612,12,3
ENSMUSG00000030271-B,"2,4,6-Cycloheptatrien-1-one",-0.5,0.6666666666666667,3,,,2,-1.0,0.0,3,-0.5000000000000001,0.2070312499999999,8,2
ENSMUSG00000030271-B,"2,4-Di-tert-butylphenol",-1.0,0.0,3,-0.5,0.6666666666666667,3,,,1,-0.7748062179181807,0.0407694625204203,7,2
ENSMUSG00000030271-B,"2,4-Imidazolidinedione, 5,5-dimethyl",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.5797710356524484,0.227783956715016,6,0.0385967288202377,0.90520427467114,12,3
ENSMUSG00000030271-B,"2,5-Bis((tert-butyldimethylsilyl)oxy)-4,4-dimethyl-4H-imidazole",,,2,,,2,-0.5428571428571429,0.2657026239067055,6,-0.2242424242424242,0.5334005612725947,10,1
ENSMUSG00000030271-B,"2,5-Dimethoxybenzhydrazide",,,2,1.0,0.0,3,0.5428571428571429,0.2657026239067055,6,0.1047838709429872,0.7591405835551854,11,2
ENSMUSG00000030271-B,"2,5-Dimethoxybenzonitrile",1.0,0.0,3,0.5,0.6666666666666667,3,0.0857142857142857,0.8717434402332361,6,-0.1996500434764287,0.5338670484331346,12,3
ENSMUSG00000030271-B,"2,5-Dimethoxyphenol",1.0,0.0,3,0.5,0.6666666666666667,3,0.7714285714285715,0.0723965014577259,6,0.129597396642594,0.6881039438604584,12,3
ENSMUSG00000030271-B,"2',5'-Dimethoxypropiophenone",0.5,0.6666666666666667,3,1.0,0.0,3,0.3142857142857143,0.5440932944606414,6,-0.1120842349341354,0.7287361038413869,12,3
ENSMUSG00000030271-B,"2,6-di-tert-Butyl-4-(dimethylaminomethyl)phenol",-0.5,0.6666666666666667,3,,,1,-0.3999999999999999,0.6,4,0.0476190476190476,0.9108491685195836,8,2
ENSMUSG00000030271-B,"2-Allyl-1,4-dimethoxybenzene",-1.0,0.0,3,0.0,1.0,3,-0.2571428571428572,0.6227871720116618,6,-0.4929699706427992,0.1034316833135941,12,3
ENSMUSG00000030271-B,2-Amino-4-methylbenzophenone,1.0,0.0,3,1.0,0.0,3,0.1999999999999999,0.747060078104662,5,0.4090909090909091,0.2115450103420961,11,3
ENSMUSG00000030271-B,"2-Butene-1,4-diol",,,0,,,2,-0.7999999999999999,0.2,4,-0.4638168285219587,0.3541642984362303,6,1
ENSMUSG00000030271-B,2-Butenedioic acid,,,2,0.5,0.6666666666666667,3,0.2,0.704,6,0.4009122018688206,0.2217164105348376,11,2
ENSMUSG00000030271-B,"2-Butenoic acid, 3-[(tert-butyldimethylsilyl)oxy]",-0.8660254037844387,0.3333333333333332,3,1.0,0.0,3,0.2571428571428572,0.6227871720116618,6,0.1904835969232314,0.5531822846973248,12,3
ENSMUSG00000030271-B,2-Butoxyethanol,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.0285714285714285,0.9571545189504372,6,-0.4588448367616168,0.1335068694639481,12,3
ENSMUSG00000030271-B,2-Cyanobenzaldehyde,,,1,,,0,-0.3999999999999999,0.5046315754686911,5,-0.6571428571428573,0.1561749271137023,6,1
ENSMUSG00000030271-B,"2-Cyclohexen-1-one, 3-methyl-6-(1-methylethyl)",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.7999999999999999,0.1040880386618278,5,-0.5421426366180643,0.0849115276042281,11,3
ENSMUSG00000030271-B,"2-Cyclohexen-1-one, 3-methyl-",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.4285714285714286,0.3965014577259474,6,0.0665500144921429,0.8371878544641639,12,3
ENSMUSG00000030271-B,2-Decanol,,,2,-0.5,0.6666666666666667,3,-0.7,0.1881204043741872,5,-0.6341581306518683,0.04893541016356,10,2
ENSMUSG00000030271-B,2-Ethyl-1-butanol,,,0,,,2,-0.5,0.6666666666666667,3,0.6,0.2847569798652937,5,1
ENSMUSG00000030271-B,2-Ethylhexanoic acid,-1.0,0.0,3,-0.8660254037844387,0.3333333333333332,3,-0.6957252427829382,0.1247893374402868,6,-0.0952417984616157,0.7684276411607844,12,3
ENSMUSG00000030271-B,2-Furoic acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.7999999999999999,0.2,4,-0.4437710468864471,0.1988934422361148,10,3
ENSMUSG00000030271-B,2-Hexanol,-1.0,0.0,3,1.0,0.0,3,0.316227766016838,0.683772233983162,4,-0.1702135522304181,0.6382593583672791,10,3
ENSMUSG00000030271-B,"2'-Hydroxy-2,4,4',5-tetramethoxychalcone",0.8660254037844387,0.3333333333333332,3,,,2,-0.2029198624783569,0.6997979681570189,6,-0.5115696271598378,0.1077296972148265,11,2
ENSMUSG00000030271-B,2-Hydroxy-3-methylbutyric acid,,,2,-0.5,0.6666666666666667,3,0.0857142857142857,0.8717434402332361,6,-0.4829169704328976,0.1324214266176762,11,2
ENSMUSG00000030271-B,"2-Methyl-1,3-butanediol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4348282767393363,0.3888653001289578,6,-0.3745793511523163,0.2302748314429239,12,3
ENSMUSG00000030271-B,2-Methyl-3-pentanol,,,0,,,2,0.3,0.6238376647810728,5,-0.0357142857142857,0.9394082054712856,7,1
ENSMUSG00000030271-B,"2-Methylcyclohexanol, (Z)",-0.5,0.6666666666666667,3,-0.8660254037844387,0.3333333333333332,3,-0.5507824838698261,0.2573693316225744,6,-0.830435353969758,0.0008242807861663,12,3
ENSMUSG00000030271-B,"2-Methylcyclohexylamine, tert.-butyldimethylsilyl ether",,,0,,,2,0.7999999999999999,0.2,4,0.8857142857142858,0.0188454810495626,6,1
ENSMUSG00000030271-B,2-Naphthol,0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,-0.2942449431682498,0.5713704615752552,6,-0.3936785825529733,0.2054558356756089,12,3
ENSMUSG00000030271-B,2-Pentadecanone,0.0,1.0,3,-0.5,0.6666666666666667,3,-0.2125118592516207,0.6860308660088958,6,-0.6454550060334212,0.02339946604574,12,3
ENSMUSG00000030271-B,2-Propyl-1-pentanol,,,2,-1.0,0.0,3,0.4285714285714286,0.3965014577259474,6,-0.2824608694984872,0.4000256259404663,11,2
ENSMUSG00000030271-B,2-Pyrrolidone-5-carboxylic acid,-0.5,0.6666666666666667,3,0.0,1.0,3,-0.2571428571428572,0.6227871720116618,6,-0.0499204707624468,0.8775561292300238,12,3
ENSMUSG00000030271-B,"3-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)-2-methylprop-2-enal",0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.5428571428571429,0.2657026239067055,6,0.1996500434764287,0.5338670484331346,12,3
ENSMUSG00000030271-B,3-(4-Methoxyphenyl)coumarin,,,1,,,0,0.5,0.6666666666666667,3,0.7999999999999999,0.2,4,1
ENSMUSG00000030271-B,"3,4-Dihydroxybenzaldehyde",-1.0,0.0,3,,,0,,,0,-1.0,0.0,3,1
ENSMUSG00000030271-B,"3,4-Methylenedioxyamphetamine",-1.0,0.0,3,,,1,-0.7999999999999999,0.2,4,-0.6467181814331598,0.0830877247982789,8,2
ENSMUSG00000030271-B,"3,5-Dimethylphenol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.3999999999999999,0.5046315754686911,5,-0.5056960728118078,0.1125258312012272,11,3
ENSMUSG00000030271-B,3-Amino-5-methylisoxazole,,,2,-0.5,0.6666666666666667,3,0.3714285714285715,0.4684781341107871,6,0.2004561009344103,0.5545252303435375,11,2
ENSMUSG00000030271-B,3-Aminobenzoic acid,,,2,-0.5,0.6666666666666667,3,-0.6,0.2079999999999998,6,0.086560589039859,0.8002206347159757,11,2
ENSMUSG00000030271-B,3-Buten-2-one,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4285714285714286,0.3965014577259474,6,-0.5594405594405596,0.0585894753885676,12,3
ENSMUSG00000030271-B,3-Heptanol,-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.2898855178262242,0.5773517870348748,6,-0.2526331340961014,0.4282444922929949,12,3
ENSMUSG00000030271-B,3-Hydroxymethyl-2-trimethylsilyloxypentane,,,0,,,1,0.6,0.2847569798652937,5,0.4857142857142857,0.3287230320699709,6,1
ENSMUSG00000030271-B,3-Methyl-3-buten-1-ol,,,2,,,2,1.0,0.0,4,0.5422080293008649,0.1650407009726847,8,1
ENSMUSG00000030271-B,"4-[2-(4,7-Dimethoxy-2H-1,3-benzodioxol-5-yl)ethenyl]-2-methoxyphenol",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.2029198624783569,0.6997979681570189,6,-0.2842122758581141,0.3706322577717169,12,3
ENSMUSG00000030271-B,4-Aminobutanoic acid,-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.6,0.2079999999999998,6,-0.5244755244755246,0.0800193759202747,12,3
ENSMUSG00000030271-B,4-Methoxyphenol,1.0,0.0,3,,,1,0.0,1.0,4,0.3712641411931102,0.3652020580197782,8,2
ENSMUSG00000030271-B,4-Methylvaleric acid,-1.0,0.0,3,-1.0,0.0,3,-0.0999999999999999,0.8728885715695383,5,0.4727272727272727,0.1419985202063199,11,3
ENSMUSG00000030271-B,4-Oxohexanoic acid,-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.3999999999999999,0.6,4,-0.3212121212121211,0.3654683104386702,10,3
ENSMUSG00000030271-B,4-tert-Butyldimethylsiloxy-3-penten-2-one,,,0,,,0,-0.7999999999999999,0.2,4,-0.7999999999999999,0.2,4,1
ENSMUSG00000030271-B,5-Azacytosine,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.2029198624783569,0.6997979681570189,6,-0.1511444558015879,0.639142160879024,12,3
ENSMUSG00000030271-B,"5-Chlorovaleric acid, nonyl ester",0.0,1.0,3,-0.5,0.6666666666666667,3,-0.0285714285714285,0.9571545189504372,6,-0.357896939969477,0.253351129116156,12,3
ENSMUSG00000030271-B,"5-Ethyl-1,3-dioxane-5-methanol, tert-butyldimethylsilyl ether",-0.5,0.6666666666666667,3,,,2,-1.0,0.0,4,-0.15,0.7000942309691419,9,2
ENSMUSG00000030271-B,5-Hydroxy-7-methoxy-2-methyl-3-phenyl-4-chromenone,,,1,,,2,0.3478626213914691,0.4992532181146331,6,0.6276205565667923,0.0703650227897076,9,1
ENSMUSG00000030271-B,"5-Nonanol, tert-butyldimethylsilyl ether",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.2648204488514248,0.6120552385657049,6,-0.5413080510103383,0.0691289490121697,12,3
ENSMUSG00000030271-B,5-Oxohexanoic Acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.1159542071304896,0.826848213385815,6,0.2697026903102633,0.3965800331472625,12,3
ENSMUSG00000030271-B,"6,7,4'-Trihydroxyisoflavone",-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.1159542071304896,0.826848213385815,6,-0.4588448367616168,0.1335068694639481,12,3
ENSMUSG00000030271-B,"6-Aminocaproic acid, N-(tert.-butyldimethylsilyl)",0.8660254037844387,0.3333333333333332,3,-0.8660254037844387,0.3333333333333332,3,-0.6000000000000001,0.3999999999999999,4,-0.5785300076028639,0.079753934766046,10,3
ENSMUSG00000030271-B,"6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol",,,1,,,2,0.7999999999999999,0.2,4,0.3423562358243124,0.4522512215909057,7,1
ENSMUSG00000030271-B,6-Methyluracil,-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.5797710356524484,0.227783956715016,6,-0.1933243039322636,0.5471657965713579,12,3
ENSMUSG00000030271-B,6-Nitroveratryl alcohol,,,1,,,1,1.0,0.0,3,0.3,0.6238376647810728,5,1
ENSMUSG00000030271-B,6-Oxoheptanoic acid,-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,-0.4857142857142857,0.3287230320699709,6,-0.3163488609800678,0.3164474258161503,12,3
ENSMUSG00000030271-B,7-Hydroxy-4-(methoxymethyl)coumarin,,,1,,,0,0.5,0.6666666666666667,3,-0.3999999999999999,0.6,4,1
ENSMUSG00000030271-B,8-Methylnonanoic acid,-1.0,0.0,3,-0.5,0.6666666666666667,3,0.4928053803045811,0.3206325828658273,6,-0.087719838227813,0.7863264698390713,12,3
ENSMUSG00000030271-B,"9Z-Octadecenoic acid, (2S)-3-[(hydroxymercaptophosphinyl)oxy]-2-methoxypropyl ester",,,2,,,0,0.4999999999999999,0.3910022189557705,5,0.3214285714285715,0.4820720382996776,7,1
ENSMUSG00000030271-B,Acetic acid,0.8660254037844387,0.3333333333333332,3,,,3,-0.0925820099772551,0.8615237650768769,6,-0.2563387270434771,0.4212678957510885,12,2
ENSMUSG00000030271-B,Aceturic acid,0.5,0.6666666666666667,3,,,2,-0.1428571428571428,0.7871720116618075,6,-0.2277910237891026,0.5005338307078095,11,2
ENSMUSG00000030271-B,Aconitic acid,0.5,0.6666666666666667,3,1.0,0.0,3,0.0289885517826224,0.9565293523898406,6,0.3298265917365767,0.2951075125680477,12,3
ENSMUSG00000030271-B,Adenine,,,1,-0.5,0.6666666666666667,3,-0.4285714285714286,0.3965014577259474,6,-0.4376919914496465,0.2058499967431106,10,2
ENSMUSG00000030271-B,Adipoyl-L-carnitine,,,1,,,2,-0.5,0.6666666666666667,3,0.1428571428571428,0.7871720116618075,6,1
ENSMUSG00000030271-B,alpha-Hydroxyisobutyric acid,,,0,,,2,0.3714285714285715,0.4684781341107871,6,-0.4047619047619048,0.3198886412288162,8,1
ENSMUSG00000030271-B,Allylescaline,1.0,0.0,3,-0.5,0.6666666666666667,3,-0.3530939318018998,0.4923701525912944,6,-0.1734646410738653,0.5897838018247404,12,3
ENSMUSG00000030271-B,Aniline,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4285714285714286,0.3965014577259474,6,-0.1614045023391759,0.6162711613898875,12,3
ENSMUSG00000030271-B,Azelaic acid,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.0579771035652448,0.9131317851623264,6,-0.789478544050317,0.0022591594736003,12,3
ENSMUSG00000030271-B,"Benzaldehyde, 2,5-dimethoxy",0.8660254037844387,0.3333333333333332,3,,,3,-0.6210590034081188,0.188187159830816,6,-0.1951231356683212,0.543370100416294,12,2
ENSMUSG00000030271-B,"Benzene, 1,4-dimethoxy",0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,-0.0857142857142857,0.8717434402332361,6,0.0561406964658003,0.8624202045691698,12,3
ENSMUSG00000030271-B,Benzeneacetic acid,,,2,,,0,-0.5,0.6666666666666667,3,-0.0999999999999999,0.8728885715695383,5,1
ENSMUSG00000030271-B,Benzenepropanoic acid,-1.0,0.0,3,0.5,0.6666666666666667,3,-0.4413674147523747,0.3809392104771887,6,-0.1554857684028482,0.6294281537794735,12,3
ENSMUSG00000030271-B,"Benzenesulfonamide, N-butyl",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.1159542071304896,0.826848213385815,6,-0.5719333452453407,0.0520151424339902,12,3
ENSMUSG00000030271-B,"Benzoic acid, 2-hydroxy-3-[(2-hydroxy-4-methoxy-6-propylbenzoyl)oxy]-4-methoxy-6-propyl-, methyl ester",1.0,0.0,3,-0.5,0.6666666666666667,3,0.0579771035652448,0.9131317851623264,6,0.5237331142892234,0.0805250264584258,12,3
ENSMUSG00000030271-B,"Benzoic acid, methyl ester",1.0,0.0,3,-0.5,0.6666666666666667,3,0.1428571428571428,0.7871720116618075,6,0.0209790209790209,0.9484022252365224,12,3
ENSMUSG00000030271-B,Benzoic Acid,0.0,1.0,3,0.5,0.6666666666666667,3,-0.3339472073954039,0.5177002083054396,6,-0.0730628036493575,0.8214706332165883,12,3
ENSMUSG00000030271-B,Benzophenone,,,2,-1.0,0.0,3,0.3714285714285715,0.4684781341107871,6,-0.0410023842820384,0.9047248643018936,11,2
ENSMUSG00000030271-B,Benzyl alcohol,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.6,0.2079999999999998,6,-0.3633298237609784,0.2456929835762141,12,3
ENSMUSG00000030271-B,Biphenyl,-0.5,0.6666666666666667,3,-1.0,0.0,3,-0.6,0.2079999999999998,6,-0.291743949570507,0.3575224811260391,12,3
ENSMUSG00000030271-B,Butachlor ESA,,,2,-0.5,0.6666666666666667,3,-0.1999999999999999,0.8,4,-0.6166666666666666,0.076928809937763,9,2
ENSMUSG00000030271-B,Butanedioic acid,-1.0,0.0,3,-0.5,0.6666666666666667,3,0.3142857142857143,0.5440932944606414,6,-0.4823180264865125,0.1122794084533416,12,3
ENSMUSG00000030271-B,Butylmethylamine,0.5,0.6666666666666667,3,0.0,1.0,3,0.2571428571428572,0.6227871720116618,6,0.1128791685471,0.7268769636980736,12,3
ENSMUSG00000030271-B,Butyric Acid,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.5797710356524484,0.227783956715016,6,-0.1230245570478041,0.7032712574089676,12,3
ENSMUSG00000030271-B,Cholesterol,-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.6571428571428573,0.1561749271137023,6,0.3076923076923077,0.3305892594121097,12,3
ENSMUSG00000030271-B,Citramalic acid,-0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,0.0512989176042577,0.934712848108234,5,-0.5799147215210734,0.061469278110919,11,3
ENSMUSG00000030271-B,Crotonic acid,-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.0303588370359458,0.9544757346935632,6,0.2676122697775195,0.4003924002753964,12,3
ENSMUSG00000030271-B,Curcumin,0.5,0.6666666666666667,3,-1.0,0.0,3,0.3142857142857143,0.5440932944606414,6,-0.2591947932851881,0.4159292612747793,12,3
ENSMUSG00000030271-B,Cyclobutylamine,1.0,0.0,3,0.5,0.6666666666666667,3,0.3478626213914691,0.4992532181146331,6,0.4028494908619251,0.1941449801143819,12,3
ENSMUSG00000030271-B,Cycloheptanol,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.1449427589131121,0.7841083696021083,6,-0.0701758705822504,0.8284305273711022,12,3
ENSMUSG00000030271-B,"Cyclohexanone, 3,3,5-trimethyl",1.0,0.0,3,0.5,0.6666666666666667,3,0.7,0.1881204043741872,5,0.1636363636363636,0.6306852146425357,11,3
ENSMUSG00000030271-B,Cyclooctylamine,1.0,0.0,3,0.5,0.6666666666666667,3,0.6,0.2079999999999998,6,0.0035149873442229,0.9913499783295984,12,3
ENSMUSG00000030271-B,"Cyclopentaneacetic acid, 3-oxo-2-pentyl-, methyl ester",1.0,0.0,3,-1.0,0.0,3,-0.753702346348183,0.0835232813732598,6,0.0,1.0,12,3
ENSMUSG00000030271-B,"Cytosine, N-(tert-butyldimethylsilyl)-",0.8660254037844387,0.3333333333333332,3,-0.5,0.6666666666666667,3,-0.2571428571428572,0.6227871720116618,6,-0.4807047134884151,0.1136616900271681,12,3
ENSMUSG00000030271-B,Diacetyl monoxime,0.0,1.0,3,-0.5,0.6666666666666667,3,-0.7714285714285715,0.0723965014577259,6,-0.535224539555039,0.0729392408466441,12,3
ENSMUSG00000030271-B,Diethylamine,1.0,0.0,3,-0.5,0.6666666666666667,3,0.5507824838698261,0.2573693316225744,6,-0.1614045023391759,0.6162711613898875,12,3
ENSMUSG00000030271-B,DL-Glyceraldehyde,0.8660254037844387,0.3333333333333332,3,-0.8660254037844387,0.3333333333333332,3,0.6,0.2079999999999998,6,0.6525826931629224,0.0214309922242401,12,3
ENSMUSG00000030271-B,DL-p-Hydroxyphenyllactic acid,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.0512989176042577,0.934712848108234,5,-0.2687934080711411,0.4241577499948138,11,3
ENSMUSG00000030271-B,"Dodecanoic acid, 1-methylethyl ester",0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.2571428571428572,0.6227871720116618,6,-0.5614069646580032,0.0575182469842669,12,3
ENSMUSG00000030271-B,Dodecanoic acid,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4857142857142857,0.3287230320699709,6,0.0140848563040799,0.965347215766319,12,3
ENSMUSG00000030271-B,"D-Streptamine, O-6-amino-6-deoxy-alpha-D-glucopyranosyl-(1-4)-O-(3-deoxy-4-C-methyl-3-(methylamino)-beta-L-arabinopyranosyl-(1-6))-2-deoxy-",0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.0579771035652448,0.9131317851623264,6,-0.4421079846681774,0.1501329254727404,12,3
ENSMUSG00000030271-B,Durapan,,,1,-0.5,0.6666666666666667,3,-0.5428571428571429,0.2657026239067055,6,-0.0303030303030303,0.9337729580941466,10,2
ENSMUSG00000030271-B,"Erythrono-1,4-lactone",-0.5,0.6666666666666667,3,-1.0,0.0,3,0.4285714285714286,0.3965014577259474,6,-0.2084922803583647,0.515511829043212,12,3
ENSMUSG00000030271-B,Ethanolamine,-0.5,0.6666666666666667,3,0.8660254037844387,0.3333333333333332,3,-0.2319084142609793,0.658373571260927,6,-0.8007366018809912,0.0017515918394628,12,3
ENSMUSG00000030271-B,Formamide,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.7247137945655605,0.1032428046237076,6,-0.6312691817249945,0.0277031880035894,12,3
ENSMUSG00000030271-B,Frangulin,0.5,0.6666666666666667,3,,,2,0.1054092553389459,0.894590744661054,4,-0.1757337558387018,0.6510838503222888,9,2
ENSMUSG00000030271-B,Glycerol,0.0,1.0,3,-1.0,0.0,3,-0.3714285714285715,0.4684781341107871,6,-0.0281697126081599,0.9307493932264658,12,3
ENSMUSG00000030271-B,Glycine,0.5,0.6666666666666667,3,-1.0,0.0,3,-0.753702346348183,0.0835232813732598,6,-0.8350928599287796,0.0007230932349395,12,3
ENSMUSG00000030271-B,"Glycine, tert.-butyldimethylsilyl ester",0.5,0.6666666666666667,3,-1.0,0.0,3,-0.3188740696088466,0.5379005604702051,6,-0.7170574182214873,0.0086732049385526,12,3
ENSMUSG00000030271-B,Glycolic acid,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,-0.3188740696088466,0.5379005604702051,6,-0.2460491140956083,0.4407782800181316,12,3
ENSMUSG00000030271-B,Guanosine,,,1,-0.5,0.6666666666666667,3,0.3999999999999999,0.6,4,0.347311615954845,0.3992638742032819,8,2
ENSMUSG00000030271-B,Heptanoic acid,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.1449427589131121,0.7841083696021083,6,-0.2179292153418245,0.4962321157507864,12,3
ENSMUSG00000030271-B,Heptylamine,,,1,-0.5,0.6666666666666667,3,-0.1999999999999999,0.747060078104662,5,-0.3598357857649609,0.3415091184940342,9,2
ENSMUSG00000030271-B,Hexacosanoic acid,,,2,,,2,0.0512989176042577,0.934712848108234,5,-0.5378341163622515,0.1352889099215897,9,1
ENSMUSG00000030271-B,Hexanoic acid,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4928053803045811,0.3206325828658273,6,-0.3879617774107806,0.2127055416998124,12,3
ENSMUSG00000030271-B,Hydracrylic acid,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.0857142857142857,0.8717434402332361,6,0.0035026323416917,0.9913803817213171,12,3
ENSMUSG00000030271-B,"Hymexazole, tert-butyldimethylsilyl ether",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.6,0.2079999999999998,6,-0.1258741258741259,0.6966831093957659,12,3
ENSMUSG00000030271-B,Hypoxanthine,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.6,0.2079999999999998,6,-0.0909090909090909,0.7787253962454419,12,3
ENSMUSG00000030271-B,Iminodiacetic acid,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,0.5507824838698261,0.2573693316225744,6,-0.4912310940757527,0.1048431584773058,12,3
ENSMUSG00000030271-B,Isobutanol,0.5,0.6666666666666667,3,0.8660254037844387,0.3333333333333332,3,0.8285714285714287,0.0415626822157433,6,0.038528955758609,0.905370070049872,12,3
ENSMUSG00000030271-B,Isonicotinic Acid,0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.4928053803045811,0.3206325828658273,6,-0.1248011769061171,0.6991615163781235,12,3
ENSMUSG00000030271-B,Isopropyl palmitate,0.0,1.0,3,-0.5,0.6666666666666667,3,-0.1159542071304896,0.826848213385815,6,-0.5167031396007775,0.0854212962762408,12,3
ENSMUSG00000030271-B,Isopropylamine,-0.5,0.6666666666666667,3,0.5,0.6666666666666667,3,0.2,0.704,6,0.3852895575860904,0.2161467595399851,12,3
ENSMUSG00000030271-B,Isosorbide,0.5,0.6666666666666667,3,,,0,,,0,0.5,0.6666666666666667,3,1
ENSMUSG00000030271-B,Ketamine,-0.5,0.6666666666666667,3,-0.5,0.6666666666666667,3,-0.9276336570439176,0.0076658441874731,6,-0.1802221406487559,0.575138926532544,12,3
ENSMUSG00000030271-B,"Kojic acid, bis(tert-butyldimethylsilyl) ether",-1.0,0.0,3,-0.5,0.6666666666666667,3,-0.5428571428571429,0.2657026239067055,6,-0.0559440559440559,0.8628980736949712,12,3
