node,BiBC
2-Aminobutanoic acid__FEC,10.632451350989168
Nup214__CPX,0.16666666666666666
Aqp11__CPX,16.06518495449434
Fer__CPX,478.19453560129637
Slc16a7__CPX,632.2749215646171
Irak3__CPX,449.5858914851543
Zmat5__CPX,16.53063826021862
Fam167b__CPX,0.0
Pdss1__CPX,207.26702832848153
Zfp513__CPX,0.0
Ndufs3__CPX,114.99702684131975
Plekhn1__CPX,4.378851540616247
3-Pyridylcarbinol__FEC,208.352866365488
Krt23__CPX,0.0
Stat3__CPX,0.0
Methylmaleic acid__FEC,0.045460678895214
Nek8__CPX,59.83498445669763
"Hexadecanoic acid, tetradecyl ester__FEC",0.08750000000000001
Armcx2__CPX,27.651049948871012
Kat8__CPX,0.0
Rit1__CPX,0.0
Zfp358__CPX,112.85669617387785
Gm5141__CPX,82.89724777610247
Amfr__CPX,192.29054268910573
Fance__CPX,472.63266256502266
Pentanedioic acid__FEC,2.1251554324460527
Afg3l1__CPX,499.97973091725436
Slc25a16__CPX,88.35106816218065
Acacb__CPX,117.0343753478981
Xylazine__FEC,0.0
Mpi__CPX,0.0
Fndc3a__CPX,852.3827605167617
Ruvbl1__CPX,145.27321555599067
N-Methyl-L-proline__FEC,0.1
Cltb__CPX,577.3848858819817
Scp2-ps2__CPX,989.6116319245136
Campesterol__FEC,0.0
Ifih1__CPX,246.88412473027384
Nfyb__CPX,3980.6790618601026
Itaconic acid__FEC,0.0
Adck2__CPX,338.2036059146443
"D-Erythro-Pentofuranose, 2-deoxy-1,3-bis-O-posphate__FEC",17.27842966868666
Dok1__CPX,686.2079559893699
C130089K02Rik__CPX,20.2728114983949
"2,5-Dimethoxybenzhydrazide__FEC",0.0
Ada__CPX,35.66697563265062
Arabinose__FEC,0.0
Fzr1__CPX,574.6551872972433
"1H-Indole-2-carboxylic acid, 5-ethyl-1-(trimethylsilyl)__FEC",153.1504420767454
Ndn__CPX,29.720656665486043
Hsdl2__CPX,37.62590808238065
Lrp2bp__CPX,0.0
Gm15587__CPX,114.858763473322
Dcp2__CPX,0.0
Cul7__CPX,252.9255550563218
Rassf4__CPX,601.1637968718144
Dr1__CPX,2.3300117783389527
Ppp4c__CPX,151.53149354678712
Mkrn3__CPX,0.0
Lama1__CPX,0.0
Eeig1__CPX,159.85898719019923
Ints11__CPX,595.0000000000035
1-Tetracosene__FEC,0.0
Itch__CPX,505.87833562445815
Reep2__CPX,0.0
Emc3__CPX,72.04215622366515
"1-Propanamine, N,N-diethyl-__FEC",0.0
Ubc__CPX,1766.025482936858
Dennd2c__CPX,0.060408163265306125
Sncg__CPX,311.93107749645003
Arl2bp__CPX,60.21925226073187
Nop16__CPX,0.0
Isonicotinic Acid__FEC,0.0
Nsg2__CPX,1232.7917977732802
L-Proline__FEC,0.0
Erythritol__FEC,2.034199134199134
Ap3s2__CPX,312.75197594467915
Ccpg1__CPX,276.6056484423981
Sebacic acid__FEC,24.94124678409255
Cstf2__CPX,528.6143148783214
Zfp300__CPX,5.134894082826263
3-Aminobutanoic acid__FEC,39.051317335333906
alpha-L-(-)-Fucopyranose__FEC,0.0
Sema6a__CPX,595.0000000000024
"Pentitol, 3-desoxy__FEC",0.0
Id1__CPX,227.83585888907726
Scrib__CPX,643.6232059737729
Foxc2__CPX,0.0
Dynll1__CPX,814.2426641867286
Dihydroxyacetone__FEC,0.0
Mrps5__CPX,219.00000000000335
Josd1__CPX,219.45765460880347
Shc1__CPX,480.48505321810705
Trappc14__CPX,327.57515582477185
Agrn__CPX,283.5427980025274
Ube2m__CPX,1.4421654921941744
Tppp3__CPX,54.38008960032849
Nt5m__CPX,157.05680729167153
Slc44a1__CPX,0.0
Mcfd2__CPX,29.44377892991917
Ndfip1__CPX,118.97259105572098
Pkn2__CPX,2657.3342813403533
Bclaf1__CPX,107.82891979495514
mt-Nd2__CPX,228.51301886240347
Rock1__CPX,1821.7414090544246
Eea1__CPX,593.4407194092446
Snrnp48__CPX,310.98773877268155
Ylpm1__CPX,391.9219097291306
Krcc1__CPX,134.53024137452854
Psip1__CPX,181.9893897838205
Sntb2__CPX,1039.3963024108125
Ccdc88a__CPX,247.9125053756126
Arid4a__CPX,96.63607897789004
Tmem161b__CPX,1021.3443923411363
Tpr__CPX,763.477981022328
Frg1__CPX,303.60414540312627
Clpp__CPX,91.0491393221931
Fhad1__CPX,1333.5937571983359
Baz1b__CPX,60.6223275446585
Rad50__CPX,315.02124133225635
Rif1__CPX,26.10250468577152
Kif21a__CPX,166.98492389772034
Atf6b__CPX,1020.9364798817426
Cd47__CPX,18.467456753362374
Psmd3__CPX,214.9095130321751
Rpl37__CPX,172.42928651571975
Ndufa8__CPX,154.1096773979578
Dlg4__CPX,1198.2761077424032
Rab11fip5__CPX,17.294057394268137
Btbd2__CPX,135.07356783271175
Pawr__CPX,654.0073608266651
Thyn1__CPX,277.50240028335975
Pdap1__CPX,454.301109035158
Smc6__CPX,277.9040685646925
Nipbl__CPX,220.2717936137892
Phf3__CPX,430.6410125734551
Ash1l__CPX,505.7999050978542
Mtor__CPX,1.538345111672286
Camsap2__CPX,1.538345111672286
