node,BiBC
"Glycine, N-(1-oxobutyl)-__PLS",1153.6570541053588
"L-Lysine, ethyl ester__PLS",17.149396178414648
4-Cumylphenol__PLS,459.86597217009233
L-Isoleucine__PLS,69.9367445538902
Xylazine__PLS,2129.699065067956
cis-4-Trimethylsilyloxy-cyclohexyl(trimethylsilyl)carboxylate__PLS,980.3882231793003
"2,4-Di-tert-butylphenol__FEC",46.56600127377148
Triethanolamine__PLS,966.7421332668341
Arabinose__FEC,2.9215550030556643
13-Docosenamide__PLS,646.212925500416
"(S,S)-(-)-Hydrobenzoin__PLS",1027.0582517114601
2-Pyrrolidinone__PLS,134.3530177649749
2-Furoic acid__PLS,46.68274259038273
3-Nonen-1-ol__PLS,122.32691357174188
Tetradecanenitrile__PLS,340.8089797084003
Dihydroxyacetone__FEC,1.0
"alpha-L-Galactopyranoside, methyl 6-deoxy-, (R,R,R,S,S)-__PLS",1702.712817704194
Palmitelaidic acid__PLS,16.200504793573053
Ribitol__PLS,477.03938686195585
Azatadine__PLS,294.52084091182286
Decanoic acid__PLS,330.22949675526934
Tartronic acid__PLS,1061.1302019611817
Quazodine__PLS,584.3745109095877
3-Hydroxybutyric acid__PLS,31.34514042779041
"Phenol, 3,5-bis(1,1-dimethylethyl)-__PLS",108.60680574505865
Dinoseb__PLS,4000.5659600782674
Metanephrine__PLS,317.15771401344244
"Cholesta-3,5-diene__PLS",29.421871845196353
alpha-Linolenic acid__FEC,0.0
Glucopyranose__PLS,816.2237333690626
3-(2-Hydroxyethyl)imidazole-2-thione__PLS,19.280182519490236
"7-Acetyl-6-ethyl-1,1,4,4-tetramethyltetralin__PLS",319.0144309191841
Deoxyribopyranose__FEC,5.042710781396003
3-Indoleacetic acid__PLS,1530.4738408453525
"Propanetriol, 2-methyl-__PLS",1086.465798221476
"(9H-fluoren-9-yl)methanol, O-methoxycarbonyl-__PLS",660.3882640267659
Cyclo(L-prolyl-L-valine)__PLS,24.94779536916568
D-Fructose__PLS,629.9542226307327
Cyclobutanol__PLS,28.42262036579565
"Benzene, 3-cyclohexen-1-yl-__PLS",175.61711778825668
Succinic anhydride__PLS,3.2071826958810297
