n1,n2,VECPAC_r,VECPAC_p,VECPAC_n,DSS_r,DSS_p,DSS_n,LPS_r,LPS_p,LPS_n,Pooled_r,Pooled_p,Pooled_n,r Count,Consistent,Sign,Pooled FDR
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","6-Methoxy-1-methyl-1,2,3,4-tetrahydroisoquinolin-7-ol ",,,0,0.5000000000000001,0.4999999999999999,4,0.7378647873726218,0.2621352126273781,4,0.5,0.1704706607870538,9,2,True,+,0.3309287375820969
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",6-Methyluracil,-0.5,0.6666666666666667,3,-0.4103913408340617,0.4925357817027974,5,-0.8823529411764706,0.0199470791776918,6,-0.6297179435798206,0.0158047184991182,14,3,True,-,0.09316592444525927
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",alpha-Hydroxyisobutyric acid,,,0,0.5,0.6666666666666667,3,0.898645105261295,0.0148886220055803,6,0.7531446678801508,0.0191419585954057,9,2,True,+,0.1033826171626171
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",Allylescaline,0.5,0.6666666666666667,3,0.2894736842105264,0.6366447547494903,5,0.3582488604159192,0.4856159410605648,6,0.4362810348412049,0.1188606238373756,14,3,True,+,0.27403111462344854
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",Azelaic acid,0.5,0.6666666666666667,3,0.1538967528127731,0.8048288166080632,5,0.3676470588235294,0.4733758014451455,6,0.3723759179365902,0.189802512107145,14,3,True,+,0.3533317457664889
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","Benzene, 1,4-dimethoxy",0.8660254037844387,0.3333333333333332,3,0.8157894736842107,0.0922413612883242,5,0.6377481392176932,0.1730711102412597,6,0.3725092060613023,0.1896315015097441,14,3,True,+,0.35322977665615624
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester","Benzoic acid, methyl ester",0.5,0.6666666666666667,3,0.8720815992723809,0.0538542177275421,5,0.4058397249567139,0.4246625075613645,6,0.3660421188394018,0.1980426768319299,14,3,True,+,0.3616797342466192
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",Benzoic Acid,-0.8660254037844387,0.3333333333333332,3,-0.0526315789473684,0.933018343665728,5,-0.7700513795421217,0.0732351281317064,6,-0.3344220100412371,0.2425380132804138,14,3,True,-,0.405400690449691
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",Benzyl alcohol,-1.0,0.0,3,-0.5642880936468347,0.3217233358243002,5,-0.5217939320872036,0.2883432338003937,6,-0.2815992212487226,0.329389632649102,14,3,True,-,0.48284185398972135
"(2R)-Pyrrolidine-1,2-dicarboxylic acid, bis(tert-butyldimethylsilyl) ester",Butachlor ESA,,,0,0.7378647873726218,0.2621352126273781,4,0.316227766016838,0.683772233983162,4,0.6158651076522952,0.0579916859019923,10,2,True,+,0.18838892176102323
