node,BiBC
Aox3__CPX,329.7976764008423
Gpsm3__CPX,0.0
Ehd1__CPX,1744.2804711515557
Npas3__CPX,247.90795100147167
Xaf1__CPX,219.0000000000007
Enpp5__CPX,494.4692870198844
Col5a3__CPX,64.8471690437047
Abtb2__CPX,0.0
Btg1__CPX,785.1089940509764
Smpdl3b__CPX,23.699083316210572
"Arabinofuranose, 1,2,3,5-tetrakis__FEC",30.762485061793964
Sp4__CPX,595.0352504887534
2610020C07Rik__CPX,563.3697502769882
Sema3g__CPX,173.97485767683298
Vangl1__CPX,191.93563859606525
Cntn1__CPX,300.31745727475584
3-O-methyl-beta-D-Glucopyranose__FEC,58.94429249535902
Hspa1b__CPX,17.50748435473671
1700125H03Rik__CPX,211.78666102832094
Hcn3__CPX,15.91062220225239
Foxk2__CPX,1.125
D-(-)-Fructofuranose__FEC,63.79557377677391
Ethyl alpha-D-glucopyranoside__FEC,416.4244358928223
Norketamine__FEC,161.30441318444161
"Trimethylsilyl (5-benzyl-3,6-dioxopiperazin-2-yl)acetate__FEC",96.84166107173397
Adamts15__CPX,7.258415651701135
Ramac__CPX,108.87645000310717
Fam98b__CPX,181.47483952728942
Zfp36l2__CPX,1182.4036633063959
Arhgap15__CPX,25.618345271286458
Yars1__CPX,5.376635401635401
Flvcr1__CPX,229.4138994323795
Cbarp__CPX,28.919560389418777
Ccdc33__CPX,195.08227155585757
Hmmr__CPX,403.6755919575499
Tmem259__CPX,842.6710110382724
Ptges2__CPX,1981.015960033114
Rab5a__CPX,318.244121205915
Clcn2__CPX,23.093737917494288
2-Aminobutanoic acid__FEC,11.43497448276026
Nup214__CPX,0.04020402040204021
Aqp11__CPX,39.58680162116368
Fer__CPX,901.1656594232776
Slc16a7__CPX,28.09539851848675
Irak3__CPX,2836.760827328469
Zmat5__CPX,45.37522399901956
Fam167b__CPX,260.43414003228133
Pdss1__CPX,28.724331266576772
Zfp513__CPX,0.0
Ndufs3__CPX,103.21448144102249
Plekhn1__CPX,436.35676337748407
3-Pyridylcarbinol__FEC,232.81965864200646
Krt23__CPX,219.00000000000443
Stat3__CPX,0.0
Methylmaleic acid__FEC,1.523142001033792
